"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","TUN"," Total","Tunisia","CUB","Cuba","2010","Export","6","136.704"
"H0","TUN"," Total","Tunisia","CUB","Cuba","2010","Import","5","4063.849"
"H0","TUN"," Total","Tunisia","CYM","Cayman Islands","2010","Import","5","2.092"
"H0","TUN"," Total","Tunisia","CYP","Cyprus","2010","Export","6","2819.259"
"H0","TUN"," Total","Tunisia","CYP","Cyprus","2010","Import","5","20277.753"
"H0","TUN"," Total","Tunisia","CZE","Czech Republic","2010","Export","6","9843.323"
"H0","TUN"," Total","Tunisia","CZE","Czech Republic","2010","Import","5","92726.755"
"H0","TUN"," Total","Tunisia","DEU","Germany","2010","Export","6","1388064.984"
"H0","TUN"," Total","Tunisia","DEU","Germany","2010","Import","5","1696624.355"
"H0","TUN"," Total","Tunisia","DJI","Djibouti","2010","Export","6","2923.418"
"H0","TUN"," Total","Tunisia","DJI","Djibouti","2010","Import","5","34.350"
"H0","TUN"," Total","Tunisia","DNK","Denmark","2010","Export","6","9032.820"
"H0","TUN"," Total","Tunisia","DNK","Denmark","2010","Import","5","35245.071"
"H0","TUN"," Total","Tunisia","DOM","Dominican Republic","2010","Export","6","141.216"
"H0","TUN"," Total","Tunisia","DOM","Dominican Republic","2010","Import","5","320.919"
"H0","TUN"," Total","Tunisia","DZA","Algeria","2010","Export","6","474719.928"
"H0","TUN"," Total","Tunisia","DZA","Algeria","2010","Import","5","621468.082"
"H0","TUN"," Total","Tunisia","ECU","Ecuador","2010","Export","6","333.685"
"H0","TUN"," Total","Tunisia","ECU","Ecuador","2010","Import","5","3658.557"
"H0","TUN"," Total","Tunisia","EGY","Egypt, Arab Rep.","2010","Export","6","92342.218"
"H0","TUN"," Total","Tunisia","EGY","Egypt, Arab Rep.","2010","Import","5","172761.225"
"H0","TUN"," Total","Tunisia","ERI","Eritrea","2010","Import","5","22.391"
"H0","TUN"," Total","Tunisia","ESP","Spain","2010","Export","6","637141.169"
"H0","TUN"," Total","Tunisia","ESP","Spain","2010","Import","5","1025336.070"
"H0","TUN"," Total","Tunisia","EST","Estonia","2010","Export","6","8165.915"
"H0","TUN"," Total","Tunisia","EST","Estonia","2010","Import","5","1674.619"
"H0","TUN"," Total","Tunisia","ETH","Ethiopia(excludes Eritrea)","2010","Export","6","87993.563"
"H0","TUN"," Total","Tunisia","ETH","Ethiopia(excludes Eritrea)","2010","Import","5","866.350"
"H0","TUN"," Total","Tunisia","FIN","Finland","2010","Export","6","963.820"
"H0","TUN"," Total","Tunisia","FIN","Finland","2010","Import","5","97957.716"
"H0","TUN"," Total","Tunisia","FLK","Falkland Island","2010","Import","5","51.553"
"H0","TUN"," Total","Tunisia","FRA","France","2010","Export","6","4717284.254"
"H0","TUN"," Total","Tunisia","FRA","France","2010","Import","5","4203197.551"
"H0","TUN"," Total","Tunisia","FRO","Faeroe Islands","2010","Import","5","20.104"
"H0","TUN"," Total","Tunisia","GAB","Gabon","2010","Export","6","17867.924"
"H0","TUN"," Total","Tunisia","GAB","Gabon","2010","Import","5","1598.293"
"H0","TUN"," Total","Tunisia","GBR","United Kingdom","2010","Export","6","824823.855"
"H0","TUN"," Total","Tunisia","GBR","United Kingdom","2010","Import","5","377308.788"
"H0","TUN"," Total","Tunisia","GEO","Georgia","2010","Export","6","56.660"
"H0","TUN"," Total","Tunisia","GEO","Georgia","2010","Import","5","17793.820"
"H0","TUN"," Total","Tunisia","GHA","Ghana","2010","Export","6","17281.137"
"H0","TUN"," Total","Tunisia","GHA","Ghana","2010","Import","5","3353.571"
"H0","TUN"," Total","Tunisia","GIB","Gibraltar","2010","Export","6","265.782"
"H0","TUN"," Total","Tunisia","GIB","Gibraltar","2010","Import","5","69.019"
"H0","TUN"," Total","Tunisia","GIN","Guinea","2010","Export","6","4705.636"
"H0","TUN"," Total","Tunisia","GIN","Guinea","2010","Import","5","3184.541"
"H0","TUN"," Total","Tunisia","GMB","Gambia, The","2010","Export","6","2925.470"
"H0","TUN"," Total","Tunisia","GMB","Gambia, The","2010","Import","5","1.077"
"H0","TUN"," Total","Tunisia","GNB","Guinea-Bissau","2010","Export","6","564.144"
"H0","TUN"," Total","Tunisia","GNB","Guinea-Bissau","2010","Import","5","3.764"
"H0","TUN"," Total","Tunisia","GNQ","Equatorial Guinea","2010","Export","6","3649.783"
"H0","TUN"," Total","Tunisia","GNQ","Equatorial Guinea","2010","Import","5","4.562"
"H0","TUN"," Total","Tunisia","GRC","Greece","2010","Export","6","16360.955"
"H0","TUN"," Total","Tunisia","GRC","Greece","2010","Import","5","107299.163"
"H0","TUN"," Total","Tunisia","GRD","Grenada","2010","Import","5","1.868"
"H0","TUN"," Total","Tunisia","GRL","Greenland","2010","Import","5","359.449"
"H0","TUN"," Total","Tunisia","GTM","Guatemala","2010","Export","6","235.489"
"H0","TUN"," Total","Tunisia","GTM","Guatemala","2010","Import","5","14.876"
"H0","TUN"," Total","Tunisia","GUY","Guyana","2010","Import","5",".557"
"H0","TUN"," Total","Tunisia","HKG","Hong Kong, China","2010","Export","6","14020.579"
"H0","TUN"," Total","Tunisia","HKG","Hong Kong, China","2010","Import","5","40063.442"
"H0","TUN"," Total","Tunisia","HND","Honduras","2010","Import","5","272.033"
"H0","TUN"," Total","Tunisia","HRV","Croatia","2010","Export","6","8478.832"
"H0","TUN"," Total","Tunisia","HRV","Croatia","2010","Import","5","10194.619"
"H0","TUN"," Total","Tunisia","HTI","Haiti","2010","Export","6","69.152"
"H0","TUN"," Total","Tunisia","HUN","Hungary","2010","Export","6","12554.412"
"H0","TUN"," Total","Tunisia","HUN","Hungary","2010","Import","5","69770.134"
"H0","TUN"," Total","Tunisia","IDN","Indonesia","2010","Export","6","8962.077"
"H0","TUN"," Total","Tunisia","IDN","Indonesia","2010","Import","5","71570.084"
"H0","TUN"," Total","Tunisia","IND","India","2010","Export","6","307174.949"
"H0","TUN"," Total","Tunisia","IND","India","2010","Import","5","279718.242"
"H0","TUN"," Total","Tunisia","IRL","Ireland","2010","Export","6","17015.743"
"H0","TUN"," Total","Tunisia","IRL","Ireland","2010","Import","5","40527.321"
"H0","TUN"," Total","Tunisia","IRN","Iran, Islamic Rep.","2010","Export","6","53161.927"
"H0","TUN"," Total","Tunisia","IRN","Iran, Islamic Rep.","2010","Import","5","7622.596"
"H0","TUN"," Total","Tunisia","IRQ","Iraq","2010","Export","6","6596.860"
"H0","TUN"," Total","Tunisia","IRQ","Iraq","2010","Import","5","1.151"
"H0","TUN"," Total","Tunisia","ISL","Iceland","2010","Export","6","1845.576"
"H0","TUN"," Total","Tunisia","ISL","Iceland","2010","Import","5","212.130"
"H0","TUN"," Total","Tunisia","ITA","Italy","2010","Export","6","3264852.479"
"H0","TUN"," Total","Tunisia","ITA","Italy","2010","Import","5","3907304.543"
"H0","TUN"," Total","Tunisia","JAM","Jamaica","2010","Import","5","38.789"
"H0","TUN"," Total","Tunisia","JOR","Jordan","2010","Export","6","11009.282"
"H0","TUN"," Total","Tunisia","JOR","Jordan","2010","Import","5","21407.297"
"H0","TUN"," Total","Tunisia","JPN","Japan","2010","Export","6","59849.970"
"H0","TUN"," Total","Tunisia","JPN","Japan","2010","Import","5","312599.320"
"H0","TUN"," Total","Tunisia","KAZ","Kazakhstan","2010","Export","6","1347.976"
"H0","TUN"," Total","Tunisia","KAZ","Kazakhstan","2010","Import","5","18442.371"
"H0","TUN"," Total","Tunisia","KEN","Kenya","2010","Export","6","8290.868"
"H0","TUN"," Total","Tunisia","KEN","Kenya","2010","Import","5","101.637"
"H0","TUN"," Total","Tunisia","KGZ","Kyrgyz Republic","2010","Export","6","3.962"
"H0","TUN"," Total","Tunisia","KGZ","Kyrgyz Republic","2010","Import","5","16.410"
"H0","TUN"," Total","Tunisia","KHM","Cambodia","2010","Import","5","338.958"
"H0","TUN"," Total","Tunisia","KOR","Korea, Rep.","2010","Export","6","6535.196"
"H0","TUN"," Total","Tunisia","KOR","Korea, Rep.","2010","Import","5","346362.040"
"H0","TUN"," Total","Tunisia","KWT","Kuwait","2010","Export","6","3745.937"
"H0","TUN"," Total","Tunisia","KWT","Kuwait","2010","Import","5","23005.975"
"H0","TUN"," Total","Tunisia","LAO","Lao PDR","2010","Import","5","2.835"
"H0","TUN"," Total","Tunisia","LBN","Lebanon","2010","Export","6","15250.352"
"H0","TUN"," Total","Tunisia","LBN","Lebanon","2010","Import","5","9655.962"
"H0","TUN"," Total","Tunisia","LBR","Liberia","2010","Export","6","1720.764"
"H0","TUN"," Total","Tunisia","LBR","Liberia","2010","Import","5","66.024"
"H0","TUN"," Total","Tunisia","LBY","Libya","2010","Export","6","732334.856"
"H0","TUN"," Total","Tunisia","LBY","Libya","2010","Import","5","283749.328"
"H0","TUN"," Total","Tunisia","LKA","Sri Lanka","2010","Export","6","30.642"
"H0","TUN"," Total","Tunisia","LKA","Sri Lanka","2010","Import","5","3936.840"
"H0","TUN"," Total","Tunisia","LSO","Lesotho","2010","Import","5","2.241"
"H0","TUN"," Total","Tunisia","LTU","Lithuania","2010","Export","6","25.487"
"H0","TUN"," Total","Tunisia","LTU","Lithuania","2010","Import","5","6183.404"
"H0","TUN"," Total","Tunisia","LUX","Luxembourg","2010","Export","6","311.204"
"H0","TUN"," Total","Tunisia","LUX","Luxembourg","2010","Import","5","4217.090"
"H0","TUN"," Total","Tunisia","LVA","Latvia","2010","Export","6","109.762"
"H0","TUN"," Total","Tunisia","LVA","Latvia","2010","Import","5","9927.413"
"H0","TUN"," Total","Tunisia","MAC","Macao","2010","Export","6","6.030"
"H0","TUN"," Total","Tunisia","MAC","Macao","2010","Import","5","2.603"
"H0","TUN"," Total","Tunisia","MAR","Morocco","2010","Export","6","231980.138"
"H0","TUN"," Total","Tunisia","MAR","Morocco","2010","Import","5","99083.626"
"H0","TUN"," Total","Tunisia","MDA","Moldova","2010","Export","6","7.794"
"H0","TUN"," Total","Tunisia","MDA","Moldova","2010","Import","5","928.474"
"H0","TUN"," Total","Tunisia","MDG","Madagascar","2010","Export","6","2142.139"
"H0","TUN"," Total","Tunisia","MDG","Madagascar","2010","Import","5","447.956"
"H0","TUN"," Total","Tunisia","MDV","Maldives","2010","Export","6","28.135"
"H0","TUN"," Total","Tunisia","MDV","Maldives","2010","Import","5","480.800"
"H0","TUN"," Total","Tunisia","MEX","Mexico","2010","Export","6","1463.302"
"H0","TUN"," Total","Tunisia","MEX","Mexico","2010","Import","5","62961.956"
"H0","TUN"," Total","Tunisia","MKD","Macedonia, FYR","2010","Export","6","320.324"
"H0","TUN"," Total","Tunisia","MKD","Macedonia, FYR","2010","Import","5","46.888"
"H0","TUN"," Total","Tunisia","MLI","Mali","2010","Export","6","10219.043"
"H0","TUN"," Total","Tunisia","MLI","Mali","2010","Import","5","22.919"
"H0","TUN"," Total","Tunisia","MLT","Malta","2010","Export","6","23974.906"
"H0","TUN"," Total","Tunisia","MLT","Malta","2010","Import","5","197154.214"
"H0","TUN"," Total","Tunisia","MMR","Myanmar","2010","Import","5","13.120"
"H0","TUN"," Total","Tunisia","MNG","Mongolia","2010","Import","5","5.321"
"H0","TUN"," Total","Tunisia","MOZ","Mozambique","2010","Export","6","10910.117"
"H0","TUN"," Total","Tunisia","MRT","Mauritania","2010","Export","6","24497.529"
"H0","TUN"," Total","Tunisia","MRT","Mauritania","2010","Import","5","1944.417"
"H0","TUN"," Total","Tunisia","MUS","Mauritius","2010","Export","6","572.160"
"H0","TUN"," Total","Tunisia","MUS","Mauritius","2010","Import","5","2651.614"
"H0","TUN"," Total","Tunisia","MWI","Malawi","2010","Export","6","29.658"
"H0","TUN"," Total","Tunisia","MWI","Malawi","2010","Import","5","2750.647"
"H0","TUN"," Total","Tunisia","MYS","Malaysia","2010","Export","6","12736.823"
"H0","TUN"," Total","Tunisia","MYS","Malaysia","2010","Import","5","74405.350"
"H0","TUN"," Total","Tunisia","NAM","Namibia","2010","Export","6","648.803"
"H0","TUN"," Total","Tunisia","NAM","Namibia","2010","Import","5","1.561"
"H0","TUN"," Total","Tunisia","NCL","New Caledonia","2010","Export","6","241.343"
"H0","TUN"," Total","Tunisia","NER","Niger","2010","Export","6","25234.492"
"H0","TUN"," Total","Tunisia","NER","Niger","2010","Import","5",".010"
"H0","TUN"," Total","Tunisia","NGA","Nigeria","2010","Export","6","15187.735"
"H0","TUN"," Total","Tunisia","NGA","Nigeria","2010","Import","5","95.485"
"H0","TUN"," Total","Tunisia","NLD","Netherlands","2010","Export","6","360052.482"
"H0","TUN"," Total","Tunisia","NLD","Netherlands","2010","Import","5","441642.403"
"H0","TUN"," Total","Tunisia","NOR","Norway","2010","Export","6","9682.282"
"H0","TUN"," Total","Tunisia","NOR","Norway","2010","Import","5","25379.520"
"H0","TUN"," Total","Tunisia","NPL","Nepal","2010","Export","6","61.791"
"H0","TUN"," Total","Tunisia","NRU","Nauru","2010","Import","5","3.678"
"H0","TUN"," Total","Tunisia","NZL","New Zealand","2010","Export","6","6327.386"
"H0","TUN"," Total","Tunisia","NZL","New Zealand","2010","Import","5","5010.541"
"H0","TUN"," Total","Tunisia","OAS","Other Asia, nes","2010","Export","6","1048.240"
"H0","TUN"," Total","Tunisia","OAS","Other Asia, nes","2010","Import","5","141542.509"
"H0","TUN"," Total","Tunisia","OMN","Oman","2010","Export","6","1747.999"
"H0","TUN"," Total","Tunisia","OMN","Oman","2010","Import","5","2494.839"
"H0","TUN"," Total","Tunisia","PAK","Pakistan","2010","Export","6","41509.564"
"H0","TUN"," Total","Tunisia","PAK","Pakistan","2010","Import","5","28734.625"
"H0","TUN"," Total","Tunisia","PAN","Panama","2010","Export","6","2868.473"
"H0","TUN"," Total","Tunisia","PAN","Panama","2010","Import","5","68.028"
"H0","TUN"," Total","Tunisia","PER","Peru","2010","Export","6","2340.736"
"H0","TUN"," Total","Tunisia","PER","Peru","2010","Import","5","1039.262"
"H0","TUN"," Total","Tunisia","PHL","Philippines","2010","Export","6","258.827"
"H0","TUN"," Total","Tunisia","PHL","Philippines","2010","Import","5","9154.824"
"H0","TUN"," Total","Tunisia","PNG","Papua New Guinea","2010","Import","5",".078"
"H0","TUN"," Total","Tunisia","POL","Poland","2010","Export","6","77398.978"
"H0","TUN"," Total","Tunisia","POL","Poland","2010","Import","5","109172.176"
"H0","TUN"," Total","Tunisia","PRK","Korea, Dem. Rep.","2010","Export","6","2.526"
"H0","TUN"," Total","Tunisia","PRK","Korea, Dem. Rep.","2010","Import","5","2131.034"
"H0","TUN"," Total","Tunisia","PRT","Portugal","2010","Export","6","64979.239"
"H0","TUN"," Total","Tunisia","PRT","Portugal","2010","Import","5","182795.434"
"H0","TUN"," Total","Tunisia","PRY","Paraguay","2010","Export","6","2.239"
"H0","TUN"," Total","Tunisia","PRY","Paraguay","2010","Import","5","125.193"
"H0","TUN"," Total","Tunisia","PYF","French Polynesia","2010","Export","6","352.620"
"H0","TUN"," Total","Tunisia","PYF","French Polynesia","2010","Import","5","2.702"
"H0","TUN"," Total","Tunisia","QAT","Qatar","2010","Export","6","3149.683"
"H0","TUN"," Total","Tunisia","QAT","Qatar","2010","Import","5","14520.971"
"H0","TUN"," Total","Tunisia","ROM","Romania","2010","Export","6","86355.254"
"H0","TUN"," Total","Tunisia","ROM","Romania","2010","Import","5","88825.736"
"H0","TUN"," Total","Tunisia","RUS","Russian Federation","2010","Export","6","15122.283"
"H0","TUN"," Total","Tunisia","RUS","Russian Federation","2010","Import","5","1034401.075"
"H0","TUN"," Total","Tunisia","RWA","Rwanda","2010","Export","6","74.960"
"H0","TUN"," Total","Tunisia","RWA","Rwanda","2010","Import","5","37.131"
"H0","TUN"," Total","Tunisia","SAU","Saudi Arabia","2010","Export","6","19650.309"
"H0","TUN"," Total","Tunisia","SAU","Saudi Arabia","2010","Import","5","178798.413"
"H0","TUN"," Total","Tunisia","SDN","Fm Sudan","2010","Export","6","1224.740"
"H0","TUN"," Total","Tunisia","SDN","Fm Sudan","2010","Import","5","11192.755"
"H0","TUN"," Total","Tunisia","SEN","Senegal","2010","Export","6","40170.036"
"H0","TUN"," Total","Tunisia","SEN","Senegal","2010","Import","5","2850.380"
"H0","TUN"," Total","Tunisia","SER","Serbia, FR(Serbia/Montenegro)","2010","Export","6","130.103"
"H0","TUN"," Total","Tunisia","SER","Serbia, FR(Serbia/Montenegro)","2010","Import","5","4289.627"
"H0","TUN"," Total","Tunisia","SGP","Singapore","2010","Export","6","1434.495"
"H0","TUN"," Total","Tunisia","SGP","Singapore","2010","Import","5","24697.076"
"H0","TUN"," Total","Tunisia","SLB","Solomon Islands","2010","Export","6","71.714"
"H0","TUN"," Total","Tunisia","SLB","Solomon Islands","2010","Import","5","59.147"
"H0","TUN"," Total","Tunisia","SLE","Sierra Leone","2010","Export","6","1513.607"
"H0","TUN"," Total","Tunisia","SLE","Sierra Leone","2010","Import","5","17.549"
"H0","TUN"," Total","Tunisia","SLV","El Salvador","2010","Import","5","500.966"
"H0","TUN"," Total","Tunisia","SOM","Somalia","2010","Import","5","92.503"
"H0","TUN"," Total","Tunisia","STP","Sao Tome and Principe","2010","Import","5","4.158"
"H0","TUN"," Total","Tunisia","SUR","Suriname","2010","Export","6","109.553"
"H0","TUN"," Total","Tunisia","SUR","Suriname","2010","Import","5","6424.194"
"H0","TUN"," Total","Tunisia","SVK","Slovak Republic","2010","Export","6","76657.187"
"H0","TUN"," Total","Tunisia","SVK","Slovak Republic","2010","Import","5","40180.148"
"H0","TUN"," Total","Tunisia","SVN","Slovenia","2010","Export","6","4119.423"
"H0","TUN"," Total","Tunisia","SVN","Slovenia","2010","Import","5","15961.328"
"H0","TUN"," Total","Tunisia","SWE","Sweden","2010","Export","6","31338.547"
"H0","TUN"," Total","Tunisia","SWE","Sweden","2010","Import","5","194511.315"
"H0","TUN"," Total","Tunisia","SWZ","Swaziland","2010","Export","6","40.642"
"H0","TUN"," Total","Tunisia","SWZ","Swaziland","2010","Import","5",".742"
"H0","TUN"," Total","Tunisia","SYC","Seychelles","2010","Export","6","4494.322"
"H0","TUN"," Total","Tunisia","SYC","Seychelles","2010","Import","5","353.132"
"H0","TUN"," Total","Tunisia","SYR","Syrian Arab Republic","2010","Export","6","32349.240"
"H0","TUN"," Total","Tunisia","SYR","Syrian Arab Republic","2010","Import","5","17440.176"
"H0","TUN"," Total","Tunisia","TCD","Chad","2010","Export","6","6018.240"
"H0","TUN"," Total","Tunisia","TCD","Chad","2010","Import","5","4.766"
"H0","TUN"," Total","Tunisia","TGO","Togo","2010","Export","6","15821.618"
"H0","TUN"," Total","Tunisia","TGO","Togo","2010","Import","5","35.155"
"H0","TUN"," Total","Tunisia","THA","Thailand","2010","Export","6","573.203"
"H0","TUN"," Total","Tunisia","THA","Thailand","2010","Import","5","154210.498"
"H0","TUN"," Total","Tunisia","TJK","Tajikistan","2010","Export","6","75.704"
"H0","TUN"," Total","Tunisia","TJK","Tajikistan","2010","Import","5","383.532"
"H0","TUN"," Total","Tunisia","TKM","Turkmenistan","2010","Export","6","1044.382"
"H0","TUN"," Total","Tunisia","TKM","Turkmenistan","2010","Import","5","8.704"
"H0","TUN"," Total","Tunisia","TTO","Trinidad and Tobago","2010","Import","5",".477"
"H0","TUN"," Total","Tunisia","TUR","Turkey","2010","Export","6","214168.067"
"H0","TUN"," Total","Tunisia","TUR","Turkey","2010","Import","5","631728.837"
"H0","TUN"," Total","Tunisia","TZA","Tanzania","2010","Export","6","271.271"
"H0","TUN"," Total","Tunisia","TZA","Tanzania","2010","Import","5","28.576"
"H0","TUN"," Total","Tunisia","UGA","Uganda","2010","Export","6","75.057"
"H0","TUN"," Total","Tunisia","UGA","Uganda","2010","Import","5","9.145"
"H0","TUN"," Total","Tunisia","UKR","Ukraine","2010","Export","6","822.128"
"H0","TUN"," Total","Tunisia","UKR","Ukraine","2010","Import","5","303018.886"
"H0","TUN"," Total","Tunisia","UNS","Unspecified","2010","Export","6","578409.509"
"H0","TUN"," Total","Tunisia","UNS","Unspecified","2010","Import","5","285122.872"
"H0","TUN"," Total","Tunisia","URY","Uruguay","2010","Export","6","11116.169"
"H0","TUN"," Total","Tunisia","URY","Uruguay","2010","Import","5","51368.992"
"H0","TUN"," Total","Tunisia","USA","United States","2010","Export","6","388535.420"
"H0","TUN"," Total","Tunisia","USA","United States","2010","Import","5","905246.674"
"H0","TUN"," Total","Tunisia","UZB","Uzbekistan","2010","Import","5","703.399"
"H0","TUN"," Total","Tunisia","VEN","Venezuela","2010","Export","6","126.400"
"H0","TUN"," Total","Tunisia","VEN","Venezuela","2010","Import","5","6184.702"
"H0","TUN"," Total","Tunisia","VNM","Vietnam","2010","Export","6","1237.075"
"H0","TUN"," Total","Tunisia","VNM","Vietnam","2010","Import","5","12213.772"
"H0","TUN"," Total","Tunisia","WLD"," World","2010","Export","6","16426570.438"
"H0","TUN"," Total","Tunisia","WLD"," World","2010","Import","5","22215362.061"
"H0","TUN"," Total","Tunisia","YEM","Yemen","2010","Export","6","3928.319"
"H0","TUN"," Total","Tunisia","YEM","Yemen","2010","Import","5","1536.705"
"H0","TUN"," Total","Tunisia","ZAF","South Africa","2010","Export","6","2630.605"
"H0","TUN"," Total","Tunisia","ZAF","South Africa","2010","Import","5","17897.335"
"H0","TUN"," Total","Tunisia","ZAR","Congo, Dem. Rep.","2010","Export","6","35.215"
"H0","TUN"," Total","Tunisia","ZAR","Congo, Dem. Rep.","2010","Import","5","2.665"
"H0","TUN"," Total","Tunisia","ZMB","Zambia","2010","Export","6","171.964"
"H0","TUN"," Total","Tunisia","ZMB","Zambia","2010","Import","5","36.503"
"H0","TUN"," Total","Tunisia","ZWE","Zimbabwe","2010","Import","5",".035"
"H0","TUR"," Total","Turkey","ABW","Aruba","2010","Export","6","412.375"
"H0","TUR"," Total","Turkey","ABW","Aruba","2010","Import","5","1.372"
"H0","TUR"," Total","Turkey","AFG","Afghanistan","2010","Export","6","259901.928"
"H0","TUR"," Total","Turkey","AFG","Afghanistan","2010","Import","5","5097.508"
"H0","TUR"," Total","Turkey","AGO","Angola","2010","Export","6","109527.737"
"H0","TUR"," Total","Turkey","AGO","Angola","2010","Import","5","276.260"
"H0","TUR"," Total","Turkey","AIA","Anguila","2010","Export","6","29.252"
"H0","TUR"," Total","Turkey","ALB","Albania","2010","Export","6","241161.005"
"H0","TUR"," Total","Turkey","ALB","Albania","2010","Import","5","86859.050"
"H0","TUR"," Total","Turkey","AND","Andorra","2010","Export","6","332.877"
"H0","TUR"," Total","Turkey","AND","Andorra","2010","Import","5","1.236"
"H0","TUR"," Total","Turkey","ANT","Netherlands Antilles","2010","Export","6","19581.752"
"H0","TUR"," Total","Turkey","ANT","Netherlands Antilles","2010","Import","5","325.439"
"H0","TUR"," Total","Turkey","ARE","United Arab Emirates","2010","Export","6","3337659.518"
"H0","TUR"," Total","Turkey","ARE","United Arab Emirates","2010","Import","5","698420.581"
"H0","TUR"," Total","Turkey","ARG","Argentina","2010","Export","6","179259.534"
"H0","TUR"," Total","Turkey","ARG","Argentina","2010","Import","5","281127.987"
"H0","TUR"," Total","Turkey","ARM","Armenia","2010","Export","6","15.685"
"H0","TUR"," Total","Turkey","ARM","Armenia","2010","Import","5","2626.280"
"H0","TUR"," Total","Turkey","ASM","American Samoa","2010","Export","6","64.099"
"H0","TUR"," Total","Turkey","ASM","American Samoa","2010","Import","5","94.404"
"H0","TUR"," Total","Turkey","ATF","Fr. So. Ant. Tr","2010","Export","6","98.599"
"H0","TUR"," Total","Turkey","ATG","Antigua and Barbuda","2010","Export","6","3725.220"
"H0","TUR"," Total","Turkey","AUS","Australia","2010","Export","6","336582.348"
"H0","TUR"," Total","Turkey","AUS","Australia","2010","Import","5","444884.021"
"H0","TUR"," Total","Turkey","AUT","Austria","2010","Export","6","834898.603"
"H0","TUR"," Total","Turkey","AUT","Austria","2010","Import","5","1439256.090"
"H0","TUR"," Total","Turkey","AZE","Azerbaijan","2010","Export","6","1551212.540"
"H0","TUR"," Total","Turkey","AZE","Azerbaijan","2010","Import","5","865131.286"
"H0","TUR"," Total","Turkey","BDI","Burundi","2010","Export","6","4386.646"
"H0","TUR"," Total","Turkey","BDI","Burundi","2010","Import","5","1.511"
"H0","TUR"," Total","Turkey","BEL","Belgium","2010","Export","6","1961202.382"
"H0","TUR"," Total","Turkey","BEL","Belgium","2010","Import","5","3213712.148"
"H0","TUR"," Total","Turkey","BEN","Benin","2010","Export","6","116928.879"
"H0","TUR"," Total","Turkey","BEN","Benin","2010","Import","5","3217.116"
"H0","TUR"," Total","Turkey","BFA","Burkina Faso","2010","Export","6","10297.813"
"H0","TUR"," Total","Turkey","BFA","Burkina Faso","2010","Import","5","44872.445"
"H0","TUR"," Total","Turkey","BGD","Bangladesh","2010","Export","6","169540.228"
"H0","TUR"," Total","Turkey","BGD","Bangladesh","2010","Import","5","844660.552"
"H0","TUR"," Total","Turkey","BGR","Bulgaria","2010","Export","6","1497832.410"
"H0","TUR"," Total","Turkey","BGR","Bulgaria","2010","Import","5","1702444.443"
"H0","TUR"," Total","Turkey","BHR","Bahrain","2010","Export","6","171974.099"
"H0","TUR"," Total","Turkey","BHR","Bahrain","2010","Import","5","71682.248"
"H0","TUR"," Total","Turkey","BHS","Bahamas, The","2010","Export","6","6300.587"
"H0","TUR"," Total","Turkey","BHS","Bahamas, The","2010","Import","5","1534.111"
"H0","TUR"," Total","Turkey","BIH","Bosnia and Herzegovina","2010","Export","6","224366.852"
"H0","TUR"," Total","Turkey","BIH","Bosnia and Herzegovina","2010","Import","5","72328.496"
"H0","TUR"," Total","Turkey","BLR","Belarus","2010","Export","6","186841.024"
"H0","TUR"," Total","Turkey","BLR","Belarus","2010","Import","5","154633.347"
"H0","TUR"," Total","Turkey","BLZ","Belize","2010","Export","6","2342.502"
"H0","TUR"," Total","Turkey","BLZ","Belize","2010","Import","5","2332.896"
"H0","TUR"," Total","Turkey","BMU","Bermuda","2010","Export","6","830.409"
"H0","TUR"," Total","Turkey","BMU","Bermuda","2010","Import","5","150.739"
"H0","TUR"," Total","Turkey","BOL","Bolivia","2010","Export","6","5880.838"
"H0","TUR"," Total","Turkey","BOL","Bolivia","2010","Import","5","1613.057"
"H0","TUR"," Total","Turkey","BRA","Brazil","2010","Export","6","614015.345"
"H0","TUR"," Total","Turkey","BRA","Brazil","2010","Import","5","1347524.962"
"H0","TUR"," Total","Turkey","BRB","Barbados","2010","Export","6","4818.696"
"H0","TUR"," Total","Turkey","BRB","Barbados","2010","Import","5","1337.801"
"H0","TUR"," Total","Turkey","BRN","Brunei","2010","Export","6","590.215"
"H0","TUR"," Total","Turkey","BRN","Brunei","2010","Import","5",".150"
"H0","TUR"," Total","Turkey","BTN","Bhutan","2010","Export","6","92.736"
"H0","TUR"," Total","Turkey","BTN","Bhutan","2010","Import","5","3.047"
"H0","TUR"," Total","Turkey","BWA","Botswana","2010","Export","6","615.927"
"H0","TUR"," Total","Turkey","CAF","Central African Republic","2010","Export","6","1040.783"
"H0","TUR"," Total","Turkey","CAF","Central African Republic","2010","Import","5","5145.051"
"H0","TUR"," Total","Turkey","CAN","Canada","2010","Export","6","479548.388"
"H0","TUR"," Total","Turkey","CAN","Canada","2010","Import","5","915317.047"
"H0","TUR"," Total","Turkey","CHE","Switzerland","2010","Export","6","2065237.976"
"H0","TUR"," Total","Turkey","CHE","Switzerland","2010","Import","5","3155723.422"
"H0","TUR"," Total","Turkey","CHL","Chile","2010","Export","6","81213.948"
"H0","TUR"," Total","Turkey","CHL","Chile","2010","Import","5","311709.442"
"H0","TUR"," Total","Turkey","CHN","China","2010","Export","6","2259784.885"
"H0","TUR"," Total","Turkey","CHN","China","2010","Import","5","17180806.345"
