,year,country,contcod,mean,region,gdpppp,pop,expgdp,xpo,mpo,gdp,openness,dfigdp,er,inf,nint,rint,democr2,m2gdp,kopen,expk,impk,rgdpch,open_ppp,share1,share2,share3,share4,share5,share6,share7,share8,share9,share10
44,1993,Albania,ALB,1293.0,4.0,2296.0,3.179,,189.0,794.0,1228.0,0.8004885911941528,4.7231268882751465,,,,,8.0,,0.4934789538383484,20555045140.0,86682050109.0,2437.185302734375,,0.3696829080581665,0.5042536854743958,0.6032482385635376,0.6991492509841919,0.8074246048927307,0.9133797287940979,1.060324788093567,1.2575405836105347,1.5150811672210693,2.2699148654937744
45,1994,Albania,ALB,,4.0,2484.0,3.185,,220.0,775.0,1986.0,0.5010070204734802,2.6636455059051514,,,,,8.0,,0.45560139417648315,23837534123.0,84343468134.0,2659.774658203125,,,,,,,,,,,
46,1995,Albania,ALB,,4.0,2781.0,3.225,,304.0,865.0,2424.0,0.48226073384284973,2.887788772583008,,,,,,,0.4541243314743042,29991182877.0,86135420927.0,2828.707275390625,,,,,,,,,,,
47,1996,Albania,ALB,,4.0,2994.0,3.266,,373.0,1123.0,2689.0,0.5563406348228455,3.3506879806518555,,,,,,,0.5446445941925049,38247198720.0,115000000000.0,3070.842041015625,,,,,,,,,,,
48,1997,Albania,ALB,,4.0,2752.0,3.304,,222.0,821.0,2295.0,0.45446622371673584,2.069716691970825,,,,,,,0.46643951535224915,28868416571.0,91878361771.0,2763.491455078125,,,,,,,,,,,
49,1998,Albania,ALB,1702.0,4.0,2940.0,3.339,,295.0,950.0,3058.0,0.40712884068489075,1.4715499877929688,,,,,,,0.47183674573898315,27858983318.0,100386000000.0,2879.900146484375,,0.38190364837646484,0.5270270109176636,0.6251468658447266,0.7197414636611938,0.8137485384941101,0.9124559164047241,1.0481786727905273,1.2320798635482788,1.4952996969223022,2.243830680847168
50,1999,Albania,ALB,,4.0,3121.0,3.411,,544.0,1111.0,3676.0,0.4502176344394684,1.1207834482192993,,,,,6.0,,0.4936619699001312,40942948465.0,111714000000.0,3257.1611328125,,,,,,,,,,,
51,2000,Albania,ALB,,4.0,3336.0,3.4409,,704.0,1509.0,3752.0,0.5898187756538391,3.811300754547119,,,,,6.0,,0.5074929594993591,43322299864.0,119381000000.0,3346.2646484375,,,,,,,,,,,
52,2001,Albania,ALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2002,Albania,ALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1975,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1976,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1977,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1978,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1979,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1980,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1981,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1982,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1983,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1984,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1985,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1986,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1987,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1988,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1989,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1990,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1991,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1992,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1993,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1994,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1995,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1996,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1997,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1998,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1999,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2000,,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1975,Argentina,ARG,,3.0,10775.0,26.049,,,,52438.6484375,,0.10602866113185883,,,,,6.0,,0.07256012409925461,6802437112.0,6764932690.0,9925.2724609375,0.052494022995233536,,,,,,,,,,
81,1976,Argentina,ARG,,3.0,10392.0,26.46255,,4632.0,4058.0,51169.49609375,0.16982774436473846,0.4782145917415619,,,,,0.0,,0.07786911725997925,8946406287.0,5343545517.0,9623.10546875,0.05613471195101738,,,,,,,,,,
82,1977,Argentina,ARG,,3.0,10946.0,26.86696,,6602.0,5643.0,56781.0,0.21565312147140503,0.2536059617996216,,,,,0.0,,0.09596503525972366,11390339222.0,7327421625.0,10118.2236328125,0.06887771934270859,,,,,,,,,,
83,1978,Argentina,ARG,,3.0,10300.0,27.26776,,7488.0,6048.0,58082.87109375,0.23304633796215057,0.4304195046424866,,,,,0.0,,0.10286294668912888,12404970248.0,6947358952.0,9580.9033203125,0.07410115003585815,,,,,,,,,,
84,1979,Argentina,ARG,,3.0,11184.0,27.67478,,9179.0,10486.0,69252.3359375,0.28396153450012207,0.2974628806114197,,,,,0.0,,0.10984809696674347,12007940969.0,10740283703.0,10381.58203125,0.07920406758785248,,,,,,,,,,
85,1980,Argentina,ARG,,3.0,11476.0,28.094,0.23000000417232513,9897.0,15999.0,76961.921875,0.3364780843257904,0.880955159664154,,,,,0.0,,0.1260228306055069,11390339222.0,15718977243.0,10626.8759765625,0.09083370864391327,,,,,,,,,,
86,1981,Argentina,ARG,,3.0,10660.0,28.522650000000002,0.23999999463558197,10859.0,16495.0,78676.8359375,0.3476753830909729,1.0638455152511597,,,,,0.0,,0.1289529651403427,11983109889.0,14423962786.0,9940.9228515625,0.09316469728946686,,,,,,,,,,
87,1982,Argentina,ARG,,3.0,9979.0,28.95903,0.1899999976158142,9197.0,12142.0,84307.484375,0.2531091868877411,0.2692524790763855,,,,,0.0,,0.11051242053508759,12456065643.0,8282220411.0,8954.4912109375,0.08000103384256363,,,,,,,,,,
88,1983,Argentina,ARG,,3.0,10210.0,29.40247,0.20999999344348907,9290.0,12216.0,103979.0,0.2068302184343338,0.17792053520679474,,,,,8.0,,0.10539755970239639,12777675322.0,7708786981.0,9129.2685546875,0.07634750008583069,,,,,,,,,,
89,1984,Argentina,ARG,,3.0,10278.0,29.85173,0.18000000715255737,9611.0,12406.0,79092.0,0.27837201952934265,0.3388459086418152,,,,,8.0,,0.10216406732797623,12446606295.0,8071493300.0,9276.1591796875,0.07412198930978775,,,,,,,,,,
90,1985,Argentina,ARG,,3.0,9356.0,30.305,0.25,10047.0,11281.0,88416.6640625,0.24122150242328644,1.03939688205719,6.0180998843861744e-05,672.2000122070312,630.030029296875,-5.461019515991211,8.0,0.17251257598400116,0.11248427629470825,14382570604.0,7019133675.0,8650.01171875,0.08167047053575516,,,,,,,,,,
91,1986,Argentina,ARG,,3.0,9944.0,30.75987,0.25,8449.0,11702.0,110934.4453125,0.18164782226085663,0.5174226760864258,9.430300269741565e-05,90.0999984741211,94.69000244140625,2.414524555206299,8.0,0.18691478669643402,0.1044546440243721,12905373026.0,8273280168.0,9082.771484375,0.0758303552865982,,,,,,,,,,
92,1987,Argentina,ARG,,3.0,10085.0,31.21336,0.25,8154.0,12633.0,111106.1875,0.18709129095077515,-0.017100756987929344,0.00021442999423015863,131.3000030517578,175.9499969482422,19.303930282592773,8.0,0.2159709632396698,0.10387127101421356,12456065643.0,9223469337.0,9227.0908203125,0.07529953867197037,,,,,,,,,,
93,1988,Argentina,ARG,1922.9998779296875,3.0,9687.0,31.661900000000003,0.1899999976158142,11149.0,12932.0,126206.8203125,0.1908058524131775,0.908825695514679,0.0008752599824219942,343.0,371.8500061035156,6.512415409088135,8.0,0.2528340220451355,0.11783258616924286,14787735528.0,8374174148.0,8568.4140625,0.08540525287389755,,0.17420697212219238,0.32657307386398315,0.46437856554985046,0.5839833617210388,0.7457098364830017,0.9297971725463867,1.2340093851089478,1.7691107988357544,3.7717108726501465
94,1989,Argentina,ARG,,3.0,8838.0,32.10136,0.18000000715255737,11766.0,13355.0,76636.8984375,0.3277924954891205,1.3413903713226318,0.04233400151133537,3079.800048828125,17236.0,445.1915283203125,8.0,0.20102661848068237,0.1278039515018463,15886567337.0,6991037018.0,7680.04443359375,0.09282630681991577,,,,,,,,,,
95,1990,Argentina,ARG,,3.0,8513.0,32.527,0.1899999976158142,14800.0,13100.0,141352.375,0.19737906754016876,1.2988816499710083,0.4875899851322174,2314.0,1517.9000244140625,-32.978458404541016,8.0,0.11481094360351562,0.14996550977230072,18747947899.0,6858214770.0,7218.6904296875,0.10909120738506317,,,,,,,,,,
96,1991,Argentina,ARG,,3.0,9467.0,32.95997,0.20000000298023224,14386.0,17572.0,189719.984375,0.16844825446605682,1.2855788469314575,0.9535499811172485,171.6999969482422,61.68000030517578,-40.49319076538086,8.0,0.1055622398853302,0.16039496660232544,18068467706.0,12348617760.0,7927.80322265625,0.11644627898931503,,,,,,,,,,
97,1992,Argentina,ARG,,3.0,10457.0,33.40041,0.2199999988079071,15384.0,24163.0,228779.375,0.17286086082458496,1.9368442296981812,0.9906399846076965,24.899999618530273,16.780000686645508,-6.501197814941406,8.0,0.13691437244415283,0.17905019223690033,17882439685.0,20459701456.0,8840.4208984375,0.12989704310894012,,,,,,,,,,
98,1993,Argentina,ARG,3278.0,3.0,10928.0,33.848459999999996,0.25999999046325684,16351.0,27623.0,236753.5625,0.18573743104934692,1.1798765659332275,0.9989500045776367,10.600000381469727,11.34000015258789,0.6690740585327148,8.0,0.19218623638153076,0.16870088875293732,18727452645.0,23504391519.0,10195.658203125,0.12241470068693161,,0.19035997986793518,0.35692495107650757,0.47589993476867676,0.6143990159034729,0.7693715691566467,0.9765100479125977,1.2489322423934937,1.750762701034546,3.616839647293091
99,1994,Argentina,ARG,,3.0,11412.0,34.304272,0.27000001072883606,19372.0,34456.0,257439.953125,0.20908953249454498,1.4119797945022583,0.9990100264549255,4.199999809265137,8.079999923706055,3.723609447479248,8.0,0.20790863037109375,0.18908607959747314,21557206497.0,28468193209.0,10634.908203125,0.13716910779476166,,,,,,,,,,
100,1995,Argentina,ARG,,3.0,10940.0,34.768,0.27000001072883606,24903.0,35055.0,258031.875,0.2323666363954544,2.173995018005371,0.999750018119812,3.4000000953674316,11.899999618530273,8.220505714416504,,0.2014634609222412,0.20101793110370636,26421073261.0,25619578087.0,10266.1572265625,0.14584876596927643,,,,,,,,,,
101,1996,Argentina,ARG,,3.0,11396.0,35.22,0.25999999046325684,28306.0,40073.0,272149.75,0.251255065202713,2.5531530380249023,0.9996600151062012,0.20000000298023224,7.360000133514404,7.145702838897705,,0.22698165476322174,0.21474942564964294,28470099968.0,30076499968.0,10671.5263671875,0.15582367777824402,,,,,,,,,,
102,1997,Argentina,ARG,,3.0,12165.0,35.672,0.25999999046325684,30838.0,49124.0,292858.875,0.2730393707752228,3.1278886795043945,0.9994999766349792,0.5,6.96999979019165,6.437814235687256,,0.2648333013057709,0.23812466859817505,31882095458.0,38078363657.0,11354.4736328125,0.1727849245071411,,,,,,,,,,
103,1998,Argentina,ARG,5125.0,3.0,12474.0,36.125,0.27000001072883606,31051.0,52196.0,298948.375,0.278466135263443,2.4387824535369873,0.9994999766349792,0.8999999761581421,7.559999942779541,6.600594520568848,,0.28665098547935486,0.2498418241739273,35028867978.0,41171924497.0,11638.9921875,0.18129421770572662,0.043317072093486786,0.19609756767749786,0.31160974502563477,0.4241951107978821,0.5535609722137451,0.7242926955223083,0.9108292460441589,1.2222439050674438,1.7469267845153809,3.867316961288452
104,1999,Argentina,ARG,,3.0,11900.0,37.032,0.30000001192092896,27755.0,46261.0,283260.03125,0.26130053400993347,8.468438148498535,0.9994999766349792,-1.2000000476837158,8.050000190734863,9.36235237121582,8.0,0.3148859441280365,0.2390742301940918,34548205384.0,36354586637.0,11181.396484375,0.1712922751903534,,,,,,,,,,
105,2000,Argentina,ARG,,3.0,11693.0,37.478,0.28999999165534973,30945.0,47601.0,284960.03125,0.2756386697292328,4.090854167938232,0.9994999766349792,-0.8999999761581421,8.34000015258789,9.323919296264648,8.0,0.31779995560646057,0.24182358384132385,35239506850.0,36179835061.0,11006.4560546875,0.1731966882944107,,,,,,,,,,
106,2001,,ARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2002,,ARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1975,Armenia,ARM,,4.0,4450.0,2.826,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
109,1976,Armenia,ARM,,4.0,4698.0,2.8834400000000002,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
110,1977,Armenia,ARM,,4.0,4940.0,2.94,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
111,1978,Armenia,ARM,,4.0,5294.0,2.99484,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
112,1979,Armenia,ARM,,4.0,5586.0,3.04712,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
113,1980,Armenia,ARM,,4.0,5898.0,3.096,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
114,1981,Armenia,ARM,,4.0,6282.0,3.144,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
115,1982,Armenia,ARM,,4.0,6407.0,3.194,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
116,1983,Armenia,ARM,,4.0,6528.0,3.243,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
117,1984,Armenia,ARM,,4.0,6838.0,3.292,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
118,1985,Armenia,ARM,,4.0,7296.0,3.339,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
119,1986,Armenia,ARM,,4.0,7236.0,3.387,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
120,1987,Armenia,ARM,,4.0,7083.0,3.435,,,,,,,1.7999999523162842,,,,0.0,,,,,,,,,,,,,,,,
121,1988,Armenia,ARM,4092.0,4.0,6845.0,3.453,,,,,,,2.200000047683716,,,,0.0,,,,,,,0.4303519129753113,0.5329912304878235,0.6028836965560913,0.6703323721885681,0.7507331371307373,0.8599706888198853,1.017106533050537,1.2460899353027344,1.580645203590393,2.305718421936035
122,1989,Armenia,ARM,,4.0,7253.0,3.482,,,,,,,3.4000000953674316,,,,0.0,,,,,,,,,,,,,,,,
123,1990,Armenia,ARM,,4.0,6335.0,3.545,,,,4123.7705078125,,,6.699999809265137,,,,0.0,,,,,,,,,,,,,,,,
124,1991,Armenia,ARM,,4.0,5109.0,3.612,,,,3065.0,,,30.0,,,,7.0,,,,,,,,,,,,,,,,
125,1992,Armenia,ARM,,4.0,2373.0,3.686,,,,1131.6673583984375,,,,,,,7.0,,1.7758870124816895,383000000000.0,701000000000.0,2263.83544921875,0.3137521743774414,,,,,,,,,,
126,1993,Armenia,ARM,368.0,4.0,2012.0,3.732,,173.0,296.0,2194.80224609375,0.21368667483329773,0.03644975274801254,9.104999542236328,,,,7.0,0.1458940953016281,0.9493569731712341,192000000000.0,387000000000.0,2233.537353515625,0.16776502132415771,0.20652173459529877,0.34239131212234497,0.4320652186870575,0.51902174949646,0.6222826242446899,0.7472826242446899,0.9103260636329651,1.1548912525177002,1.56521737575531,3.5
127,1994,Armenia,ARM,,4.0,2114.0,3.748,,229.0,438.0,2359.4296875,0.2826954424381256,0.33906498551368713,288.6499938964844,4962.2001953125,,,7.0,0.035975366830825806,1.4319300651550293,282000000000.0,541000000000.0,2095.90966796875,0.25303778052330017,,,,,,,,,,
128,1995,Armenia,ARM,,4.0,2260.0,3.76,,300.0,741.0,2886.699951171875,0.3606193959712982,0.8764333128929138,405.9100036621094,176.0,63.18000030517578,-40.87681198120117,4.0,0.03435146436095238,0.8192813396453857,143000000000.0,373000000000.0,2288.434326171875,0.14483752846717834,,,,,,,,,,
129,1996,Armenia,ARM,,4.0,2384.0,3.774,,368.0,921.0,1596.968994140625,0.8071540594100952,1.1020877361297607,414.0400085449219,18.700000762939453,32.189998626708984,11.364782333374023,0.0,0.08222966641187668,0.7924205660820007,154000000000.0,370000000000.0,2393.271484375,0.14011839032173157,,,,,,,,,,
130,1997,Armenia,ARM,,4.0,2455.0,3.786,,330.0,993.0,1639.492431640625,0.8069570660591125,3.165613889694214,490.8500061035156,13.899999618530273,26.079999923706055,10.693586349487305,0.0,0.08729101717472076,0.8526566028594971,144000000000.0,412000000000.0,2352.547119140625,0.15076953172683716,,,,,,,,,,
131,1998,Armenia,ARM,1210.0,4.0,2625.0,3.795,,359.0,1059.0,1893.7264404296875,0.7487881779670715,11.659551620483398,504.9200134277344,8.699999809265137,24.940000534057617,14.940202713012695,6.0,0.10043816268444061,0.7853991985321045,150000000000.0,401000000000.0,2525.20458984375,0.1388676017522812,0.2570247948169708,0.4082644581794739,0.515702486038208,0.6107438206672668,0.7148760557174683,0.8264462947845459,0.9727272987365723,1.186776876449585,1.5388429164886475,2.966942071914673
132,1999,Armenia,ARM,,4.0,2698.0,3.803,,383.0,958.0,1845.4822998046875,0.7266393303871155,6.6107378005981445,535.0599975585938,0.699999988079071,27.350000381469727,26.46474838256836,6.0,0.11084175854921341,0.7420951128005981,160000000000.0,386000000000.0,2644.573974609375,0.13111980259418488,,,,,,,,,,
133,2000,Armenia,ARM,,4.0,2859.0,3.8091999999999997,,447.0,1017.0,1913.9788818359375,0.7648987174034119,5.444156169891357,539.530029296875,-0.800000011920929,18.079999923706055,19.032264709472656,6.0,0.14685530960559845,0.7874199748039246,187000000000.0,425000000000.0,2791.83544921875,0.1389906257390976,,,,,,,,,,
134,1975,Australia,AUS,,5.0,13428.0,13.893,,13859.0,13364.0,103215.0,0.26375043392181396,0.4409242868423462,,,,,10.0,,0.22087262570858002,28307534622.0,32437448823.0,15638.4111328125,0.2187715768814087,,,,,,,,,,
135,1976,Australia,AUS,,5.0,13659.0,14.033,,15248.0,15242.0,111025.0,0.2746228277683258,0.9391577839851379,,,,,10.0,,0.230058491230011,30356142226.0,35538565104.0,16137.4892578125,0.2276843637228012,,,,,,,,,,
136,1977,Australia,AUS,,5.0,13672.0,14.192,,15494.0,16580.0,109925.0,0.2917807698249817,1.0362520217895508,,,,,10.0,,0.22518448531627655,31016503127.0,33886295869.0,16012.7734375,0.22347164154052734,,,,,,,,,,
137,1978,Australia,AUS,,5.0,14203.0,14.358,,17037.0,19183.0,128574.0,0.28170546889305115,1.3047739267349243,,,,,10.0,,0.2312164455652237,33207076318.0,36634919345.0,16628.65625,0.22889412939548492,,,,,,,,,,
138,1979,Australia,AUS,,5.0,14375.0,14.514,,22071.0,21859.0,142874.0,0.30747371912002563,1.0416871309280396,,,,,10.0,,0.23411478102207184,35583991348.0,36674074854.0,16790.63671875,0.23200705647468567,,,,,,,,,,
139,1980,Australia,AUS,,5.0,14745.0,14.692,0.3700000047683716,25755.0,27089.0,165116.0,0.3200416564941406,1.132416009902954,,,,,10.0,,0.23238487541675568,33856871443.0,40110436870.0,17120.400390625,0.2300986647605896,,,,,,,,,,
140,1981,Australia,AUS,,5.0,14877.0,14.927,0.3700000047683716,25956.0,31326.0,190890.0,0.3000785708427429,1.2293992042541504,,,,,10.0,,0.24073171615600586,34664961080.0,44812081179.0,17496.982421875,0.23810863494873047,,,,,,,,,,
141,1982,Australia,AUS,,5.0,14317.0,15.178,0.38999998569488525,25975.0,31320.0,181857.0,0.3150552213191986,1.2994276285171509,,,,,10.0,,0.23606447875499725,34841601618.0,41045414479.0,16657.7109375,0.23485875129699707,,,,,,,,,,
142,1983,Australia,AUS,,5.0,15003.0,15.369,0.4099999964237213,23952.0,26729.0,182408.0,0.2778441607952118,1.6364963054656982,,,,,10.0,,0.24002450704574585,37537122773.0,43519017121.0,17305.837890625,0.2384606897830963,,,,,,,,,,
143,1984,Australia,AUS,,5.0,15549.0,15.544,0.41999998688697815,27701.0,32136.0,196924.0,0.30385833978652954,0.19022567570209503,,,,,10.0,,0.2661493718624115,43321019786.0,50670397857.0,17911.7421875,0.26415371894836426,,,,,,,,,,
144,1985,Australia,AUS,,5.0,16016.0,15.758,0.4300000071525574,27106.0,31531.0,173081.140625,0.33878329396247864,1.1916954517364502,1.4320000410079956,6.699999809265137,10.460000038146973,3.523898124694824,10.0,0.39863675832748413,0.2595721185207367,44951606934.0,50537642037.0,18400.93359375,0.2576811611652374,,,,,,,,,,
145,1986,Australia,AUS,,5.0,16135.0,16.0184,0.4399999976158142,27414.0,32142.0,181731.78125,0.3277137279510498,2.9361953735351562,1.496000051498413,9.100000381469727,13.960000038146973,4.454624652862549,10.0,0.39816713333129883,0.2601284980773926,49722822497.0,48149062785.0,18536.677734375,0.2579146921634674,,,,,,,,,,
146,1987,Australia,AUS,,5.0,16658.0,16.2639,0.41999998688697815,33495.0,35656.0,217254.140625,0.318295419216156,2.422738552093506,1.4279999732971191,8.5,13.770000457763672,4.857146739959717,10.0,0.4048492908477783,0.27122795581817627,54213084513.0,53490713204.0,19295.7109375,0.2685435116291046,,,,,,,,,,
147,1988,Australia,AUS,7991.0,5.0,17043.0,16.5322,0.4000000059604645,41846.0,44914.0,274524.4375,0.31603744626045227,2.6871559619903564,1.2799999713897705,7.199999809265137,11.920000076293945,4.40298318862915,10.0,0.4336761236190796,0.29297614097595215,55074195126.0,66478502179.0,19860.232421875,0.2896801829338074,0.24752846360206604,0.45238393545150757,0.5642597675323486,0.6602427959442139,0.7624828219413757,0.8963834047317505,1.0571893453598022,1.2714303731918335,1.6084344387054443,2.4792892932891846
148,1989,Australia,AUS,,5.0,17285.0,16.814400000000003,0.3799999952316284,46027.0,53686.0,303842.21875,0.32817360758781433,2.389200448989868,1.2649999856948853,7.599999904632568,15.289999961853027,7.1468353271484375,10.0,0.5047866702079773,0.29308873414993286,57791904408.0,70141127098.0,20500.7421875,0.2904028594493866,,,,,,,,,,
149,1990,Australia,AUS,,5.0,16906.0,17.065099999999997,0.4099999964237213,49843.0,53056.0,309653.65625,0.332303524017334,2.6193456649780273,1.281000018119812,7.300000190734863,13.699999809265137,5.9645891189575195,10.0,0.5514962673187256,0.30069661140441895,64540264519.0,66130857199.0,20063.40625,0.2986312508583069,,,,,,,,,,
150,1991,Australia,AUS,,5.0,16760.0,17.284,0.4399999976158142,53360.0,52301.0,316229.125,0.3341279923915863,1.363694667816162,1.284000039100647,3.200000047683716,10.4399995803833,7.015502452850342,10.0,0.5450964570045471,0.3192228078842163,70359028587.0,68541438117.0,19838.525390625,0.3169707655906677,,,,,,,,,,
151,1992,Australia,AUS,,5.0,17113.0,17.492,0.4399999976158142,54016.0,54940.0,313404.03125,0.34765347838401794,1.8184514045715332,1.3619999885559082,1.0,6.320000171661377,5.267322063446045,10.0,0.5568150281906128,0.32763585448265076,75051000842.0,72852552841.0,20357.830078125,0.32499510049819946,,,,,,,,,,
152,1993,Australia,AUS,9087.0,5.0,17784.0,17.662,0.44999998807907104,54578.0,56078.0,305608.75,0.36208388209342957,1.413048505783081,1.4709999561309814,1.7999999523162842,4.760000228881836,2.9076576232910156,10.0,0.5589806437492371,0.3409786522388458,82340040445.0,77732820851.0,20973.890625,0.3381177484989166,0.16033895313739777,0.433036208152771,0.5573896765708923,0.6636953949928284,0.7678001523017883,0.9054693579673767,1.0708705186843872,1.3084626197814941,1.6577528715133667,2.4746341705322266
153,1994,Australia,AUS,,5.0,18449.0,17.847,0.4399999976158142,61556.0,66106.0,346101.75,0.36885684728622437,1.4448641538619995,1.3680000305175781,1.899999976158142,5.050000190734863,3.091263771057129,10.0,0.5835673213005066,0.36080896854400635,86349463673.0,90579277085.0,21692.609375,0.35759422183036804,,,,,,,,,,
154,1995,Australia,AUS,,5.0,18940.0,18.063,0.4300000071525574,69375.0,74553.0,375806.21875,0.38298460841178894,3.200160026550293,1.3489999771118164,4.599999904632568,7.329999923706055,2.6099443435668945,10.0,0.5914637446403503,0.3709975481033325,95183219494.0,94232392810.0,22291.51953125,0.3680911362171173,,,,,,,,,,
155,1996,Australia,AUS,,5.0,19255.0,18.312,0.4300000071525574,78928.0,79638.0,416453.09375,0.3807535767555237,1.4842967987060547,1.277999997138977,2.5999999046325684,6.860000133514404,4.152047634124756,10.0,0.6233617663383484,0.3939496874809265,105160000000.0,103590000000.0,22834.67578125,0.39062947034835815,,,,,,,,,,
156,1997,Australia,AUS,,5.0,19754.0,18.5322,0.41999998688697815,83381.0,81888.0,419074.8125,0.3943663537502289,1.8209874629974365,1.347000002861023,0.30000001192092896,5.119999885559082,4.805588722229004,10.0,0.6306889653205872,0.40175139904022217,109045000000.0,113661000000.0,23613.533203125,0.39821088314056396,,,,,,,,,,
157,1998,Australia,AUS,,5.0,20521.0,18.751,0.41999998688697815,72065.0,78487.0,374046.03125,0.4024959206581116,1.6164320707321167,1.5920000076293945,0.8999999761581421,4.670000076293945,3.7363767623901367,10.0,0.6480472087860107,0.3946714401245117,111271000000.0,119145000000.0,24594.2890625,0.3909516930580139,,,,,,,,,,
158,1999,Australia,AUS,,5.0,21173.0,19.182,0.41999998688697815,73450.0,84130.0,407632.5,0.3865737020969391,1.3981465101242065,1.5499999523162842,1.5,3.5299999713897705,1.9999980926513672,10.0,0.6821451187133789,0.41928017139434814,121618000000.0,134016000000.0,25400.37890625,0.41053831577301025,,,,,,,,,,
159,2000,Australia,AUS,,5.0,21343.0,19.387,,82415.0,86751.0,390113.125,0.4336331784725189,2.950836181640625,1.725000023841858,4.5,4.119999885559082,-0.3636360168457031,10.0,0.664764404296875,0.4231822192668915,130201000000.0,132139000000.0,25559.015625,0.4142656624317169,,,,,,,,,,
160,2001,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2002,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1975,Austria,AUT,,5.0,13887.0,7.556,,11349.0,11810.0,39024.109375,0.5934536457061768,0.20269520580768585,,,,,10.0,,0.45591259002685547,316715000000.0,332859000000.0,13283.1279296875,0.611312747001648,,,,,,,,,,
163,1976,Austria,AUT,,5.0,14530.0,7.552,,12830.0,13924.0,41849.875,0.6392850875854492,0.21792179346084595,,,,,10.0,,0.49797892570495605,351742000000.0,390835000000.0,13953.41015625,0.6656198501586914,,,,,,,,,,
164,1977,Austria,AUT,,5.0,15195.0,7.559,,14948.0,17271.0,50253.66796875,0.641127347946167,0.19262276589870453,,,,,10.0,,0.5008387565612793,367581000000.0,415004000000.0,14622.271484375,0.6687740683555603,,,,,,,,,,
165,1978,Austria,AUT,,5.0,15152.0,7.553,,18835.0,19834.0,60389.3046875,0.6403286457061768,0.23580333590507507,,,,,10.0,,0.5217689275741577,395755000000.0,415410000000.0,14543.57421875,0.6975023150444031,,,,,,,,,,
166,1979,Austria,AUT,,5.0,15985.0,7.55,,23640.0,25140.0,71587.7109375,0.6814018487930298,0.26177677512168884,,,,,10.0,,0.5523020029067993,442731000000.0,463875000000.0,15404.6220703125,0.7362879514694214,,,,,,,,,,
167,1980,Austria,AUT,,5.0,16348.0,7.553,0.5199999809265137,26650.0,29921.0,79457.234375,0.7119678854942322,0.301168292760849,,,,,10.0,,0.570422351360321,465874000000.0,492495000000.0,15781.8232421875,0.7594220042228699,,,,,,,,,,
