year,Comp,Part,democracy_index,SSno,code
1885,50.10,12.14,6.08,200,UKG
1886,45.10,7.58,3.42,200,UKG
1887,45.10,7.58,3.42,200,UKG
1888,45.10,7.58,3.42,200,UKG
1889,45.10,7.58,3.42,200,UKG
1890,45.10,7.58,3.42,200,UKG
1891,45.10,7.58,3.42,200,UKG
1892,50.30,11.33,5.70,200,UKG
1893,50.30,11.33,5.70,200,UKG
1894,50.30,11.33,5.70,200,UKG
1895,47.50,9.11,4.33,200,UKG
1896,47.50,9.11,4.33,200,UKG
1897,47.50,9.11,4.33,200,UKG
1898,47.50,9.11,4.33,200,UKG
1899,47.50,9.11,4.33,200,UKG
1900,46.10,7.98,3.68,200,UKG
1901,46.10,7.98,3.68,200,UKG
1902,46.10,7.98,3.68,200,UKG
1903,46.10,7.98,3.68,200,UKG
1904,46.10,7.98,3.68,200,UKG
1905,46.10,7.98,3.68,200,UKG
1906,47.90,12.09,5.79,200,UKG
1907,47.90,12.09,5.79,200,UKG
1908,47.90,12.09,5.79,200,UKG
1909,47.90,12.09,5.79,200,UKG
1910,50.60,10.91,5.52,200,UKG
1911,50.60,10.91,5.52,200,UKG
1912,50.60,10.91,5.52,200,UKG
1913,50.60,10.91,5.52,200,UKG
1914,50.60,10.91,5.52,200,UKG
1915,50.60,10.91,5.52,200,UKG
1916,50.60,10.91,5.52,200,UKG
1917,50.60,10.91,5.52,200,UKG
1918,60.50,22.61,13.68,200,UKG
1919,60.50,22.61,13.68,200,UKG
1920,60.50,22.61,13.68,200,UKG
1921,60.50,22.61,13.68,200,UKG
1922,60.20,31.19,18.78,200,UKG
1923,60.50,31.30,18.94,200,UKG
1924,50.60,35.41,17.92,200,UKG
1925,50.60,35.41,17.92,200,UKG
1926,50.60,35.41,17.92,200,UKG
1927,50.60,35.41,17.92,200,UKG
1928,50.60,35.41,17.92,200,UKG
1929,60.10,47.63,28.63,200,UKG
1930,60.10,47.63,28.63,200,UKG
1931,44.80,47.17,21.13,200,UKG
1932,44.80,47.17,21.13,200,UKG
1933,44.80,47.17,21.13,200,UKG
1934,44.80,47.17,21.13,200,UKG
1935,49.80,44.84,22.33,200,UKG
1936,49.80,44.84,22.33,200,UKG
1937,49.80,44.84,22.33,200,UKG
1938,49.80,44.84,22.33,200,UKG
1939,49.80,44.84,22.33,200,UKG
1940,49.80,44.84,22.33,200,UKG
1941,49.80,44.84,22.33,200,UKG
1942,49.80,44.84,22.33,200,UKG
1943,49.80,44.84,22.33,200,UKG
1944,49.80,44.84,22.33,200,UKG
1945,50.40,49.24,24.82,200,UKG
1946,50.40,49.24,24.82,200,UKG
1947,50.40,49.24,24.82,200,UKG
1948,50.40,49.24,24.82,200,UKG
1949,50.40,49.24,24.82,200,UKG
1950,53.90,57.16,30.81,200,UKG
1951,51.20,56.86,29.11,200,UKG
1952,51.20,56.86,29.11,200,UKG
1953,51.20,56.86,29.11,200,UKG
1954,51.20,56.86,29.11,200,UKG
1955,50.30,52.52,26.42,200,UKG
1956,50.30,52.52,26.42,200,UKG
1957,50.30,52.52,26.42,200,UKG
1958,50.30,52.52,26.42,200,UKG
1959,50.60,53.62,27.13,200,UKG
1960,50.60,53.62,27.13,200,UKG
1961,50.60,53.62,27.13,200,UKG
1962,50.60,53.62,27.13,200,UKG
1963,50.60,53.62,27.13,200,UKG
1964,55.90,51.21,28.62,200,UKG
1965,55.90,51.21,28.62,200,UKG
1966,52.00,49.59,25.79,200,UKG
1967,52.00,49.59,25.79,200,UKG
1968,52.00,49.59,25.79,200,UKG
1969,52.00,49.59,25.79,200,UKG
1970,53.60,51.15,27.41,200,UKG
1971,53.60,51.15,27.41,200,UKG
1972,53.60,51.15,27.41,200,UKG
1973,53.60,51.15,27.41,200,UKG
1974,60.70,52.19,31.68,200,UKG
1975,60.70,52.19,31.68,200,UKG
1976,60.70,52.19,31.68,200,UKG
1977,60.70,52.19,31.68,200,UKG
1978,60.70,52.19,31.68,200,UKG
1979,56.10,55.49,31.13,200,UKG
1980,56.10,55.49,31.13,200,UKG
1981,56.10,55.49,31.13,200,UKG
1982,56.10,55.49,31.13,200,UKG
1983,57.60,54.43,31.35,200,UKG
1984,57.60,54.43,31.35,200,UKG
1985,57.60,54.43,31.35,200,UKG
1986,57.60,54.43,31.35,200,UKG
1987,57.70,57.07,32.93,200,UKG
1988,57.70,57.07,32.93,200,UKG
1989,57.70,57.07,32.93,200,UKG
1990,57.70,57.07,32.93,200,UKG
1991,57.70,57.07,32.93,200,UKG
1992,58.10,57.95,33.67,200,UKG
1993,58.10,57.95,33.67,200,UKG
1994,58.10,57.95,33.67,200,UKG
1995,58.10,57.95,33.67,200,UKG
1996,58.10,57.95,33.67,200,UKG
1997,56.80,53.07,30.15,200,UKG
1998,56.80,53.07,30.15,200,UKG
1999,56.80,53.07,30.15,200,UKG
2000,56.80,53.07,30.15,200,UKG
1810,30.30,2.00,0.61,2,USA
1811,30.30,2.00,0.61,2,USA
1812,41.00,2.00,0.82,2,USA
1813,41.00,2.00,0.82,2,USA
1814,41.00,2.00,0.82,2,USA
1815,41.00,2.00,0.82,2,USA
1816,15.70,2.00,0.31,2,USA
1817,15.70,2.00,0.31,2,USA
1818,15.70,2.00,0.31,2,USA
1819,15.70,2.00,0.31,2,USA
1820,0.40,0.50,0.00,2,USA
1821,0.40,0.50,0.00,2,USA
1822,0.40,0.50,0.00,2,USA
1823,0.40,0.50,0.00,2,USA
1824,57.70,3.31,1.91,2,USA
1825,57.70,3.31,1.91,2,USA
1826,57.70,3.31,1.91,2,USA
1827,57.70,3.31,1.91,2,USA
1828,44.00,9.44,4.15,2,USA
1829,44.00,9.44,4.15,2,USA
1830,44.00,9.44,4.15,2,USA
1831,44.00,9.44,4.15,2,USA
1832,43.50,8.86,3.85,2,USA
1833,43.50,8.86,3.85,2,USA
1834,43.50,8.86,3.85,2,USA
1835,43.50,8.86,3.85,2,USA
1836,49.90,9.72,4.85,2,USA
1837,49.90,9.72,4.85,2,USA
1838,49.90,9.72,4.85,2,USA
1839,49.90,9.72,4.85,2,USA
1840,47.10,14.09,6.64,2,USA
1841,47.10,14.09,6.64,2,USA
1842,47.10,14.09,6.64,2,USA
1843,47.10,14.09,6.64,2,USA
1844,50.40,13.79,6.95,2,USA
1845,50.40,13.79,6.95,2,USA
1846,50.40,13.79,6.95,2,USA
1847,50.40,13.79,6.95,2,USA
1848,52.60,13.04,6.86,2,USA
1849,52.60,13.04,6.86,2,USA
1850,52.60,13.04,6.86,2,USA
1851,52.60,13.04,6.86,2,USA
1852,49.10,12.62,6.20,2,USA
1853,49.10,12.62,6.20,2,USA
1854,49.10,12.62,6.20,2,USA
1855,49.10,12.62,6.20,2,USA
1856,54.70,14.37,7.86,2,USA
1857,54.70,14.37,7.86,2,USA
1858,54.70,14.37,7.86,2,USA
1859,54.70,14.37,7.86,2,USA
1860,60.10,14.86,8.93,2,USA
1861,60.10,14.86,8.93,2,USA
1862,60.10,14.86,8.93,2,USA
1863,60.10,14.86,8.93,2,USA
1864,44.10,11.95,5.27,2,USA
1865,44.10,11.95,5.27,2,USA
1866,44.10,11.95,5.27,2,USA
1867,44.10,11.95,5.27,2,USA
1868,47.30,14.96,7.07,2,USA
1869,47.30,14.96,7.07,2,USA
1870,47.30,14.96,7.07,2,USA
1871,47.30,14.96,7.07,2,USA
1872,44.40,15.41,6.84,2,USA
1873,44.40,15.41,6.84,2,USA
1874,44.40,15.41,6.84,2,USA
1875,44.40,15.41,6.84,2,USA
1876,52.10,18.24,9.50,2,USA
1877,52.10,18.24,9.50,2,USA
1878,52.10,18.24,9.50,2,USA
1879,52.10,18.24,9.50,2,USA
1880,51.70,18.34,9.48,2,USA
1881,51.70,18.34,9.48,2,USA
1882,51.70,18.34,9.48,2,USA
1883,51.70,18.34,9.48,2,USA
1884,51.50,18.15,9.35,2,USA
1885,51.50,18.15,9.35,2,USA
1886,51.50,18.15,9.35,2,USA
1887,51.50,18.15,9.35,2,USA
1888,52.20,18.81,9.82,2,USA
1889,52.20,18.81,9.82,2,USA
1890,52.20,18.81,9.82,2,USA
1891,52.20,18.81,9.82,2,USA
1892,53.90,18.35,9.89,2,USA
1893,53.90,18.35,9.89,2,USA
1894,53.90,18.35,9.89,2,USA
1895,53.90,18.35,9.89,2,USA
1896,49.00,19.66,9.63,2,USA
1897,49.00,19.66,9.63,2,USA
1898,49.00,19.66,9.63,2,USA
1899,49.00,19.66,9.63,2,USA
1900,48.30,18.36,8.87,2,USA
1901,48.30,18.36,8.87,2,USA
1902,48.30,18.36,8.87,2,USA
1903,48.30,18.36,8.87,2,USA
1904,43.60,16.46,7.18,2,USA
1905,43.60,16.46,7.18,2,USA
1906,43.60,16.46,7.18,2,USA
1907,43.60,16.46,7.18,2,USA
1908,47.70,16.55,7.90,2,USA
1909,47.70,16.55,7.90,2,USA
1910,47.70,16.55,7.90,2,USA
1911,47.70,16.55,7.90,2,USA
1912,58.20,15.77,9.18,2,USA
1913,58.20,15.77,9.18,2,USA
1914,58.20,15.77,9.18,2,USA
1915,58.20,15.77,9.18,2,USA
1916,50.60,18.33,9.27,2,USA
1917,50.60,18.33,9.27,2,USA
1918,50.60,18.33,9.27,2,USA
1919,50.60,18.33,9.27,2,USA
1920,39.50,25.09,9.91,2,USA
1921,39.50,25.09,9.91,2,USA
1922,39.50,25.09,9.91,2,USA
1923,39.50,25.09,9.91,2,USA
1924,45.90,25.49,11.70,2,USA
1925,45.90,25.49,11.70,2,USA
1926,45.90,25.49,11.70,2,USA
1927,45.90,25.49,11.70,2,USA
1928,42.00,30.61,12.85,2,USA
1929,42.00,30.61,12.85,2,USA
1930,42.00,30.61,12.85,2,USA
1931,42.00,30.61,12.85,2,USA
1932,42.70,32.06,13.69,2,USA
1933,42.70,32.06,13.69,2,USA
1934,42.70,32.06,13.69,2,USA
1935,42.70,32.06,13.69,2,USA
1936,39.20,35.61,13.96,2,USA
1937,39.20,35.61,13.96,2,USA
1938,39.20,35.61,13.96,2,USA
1939,39.20,35.61,13.96,2,USA
1940,45.30,37.57,17.02,2,USA
1941,45.30,37.57,17.02,2,USA
1942,45.30,37.57,17.02,2,USA
1943,45.30,37.57,17.02,2,USA
1944,46.60,34.56,16.10,2,USA
1945,46.60,34.56,16.10,2,USA
1946,46.60,34.56,16.10,2,USA
1947,46.60,34.56,16.10,2,USA
1948,50.70,33.18,16.82,2,USA
1949,50.70,33.18,16.82,2,USA
1950,50.70,33.18,16.82,2,USA
1951,50.70,33.18,16.82,2,USA
1952,45.10,39.07,17.62,2,USA
1953,45.10,39.07,17.62,2,USA
1954,45.10,39.07,17.62,2,USA
1955,45.10,39.07,17.62,2,USA
1956,42.60,36.72,15.64,2,USA
1957,42.60,36.72,15.64,2,USA
1958,42.60,36.72,15.64,2,USA
1959,42.60,36.72,15.64,2,USA
1960,50.30,38.10,19.16,2,USA
1961,50.30,38.10,19.16,2,USA
1962,50.30,38.10,19.16,2,USA
1963,50.30,38.10,19.16,2,USA
1964,38.90,36.80,14.32,2,USA
1965,38.90,36.80,14.32,2,USA
1966,38.90,36.80,14.32,2,USA
1967,38.90,36.80,14.32,2,USA
1968,56.60,36.48,20.65,2,USA
1969,56.60,36.48,20.65,2,USA
1970,56.60,36.48,20.65,2,USA
1971,56.60,36.48,20.65,2,USA
1972,39.30,37.31,14.66,2,USA
1973,39.30,37.31,14.66,2,USA
1974,39.30,37.31,14.66,2,USA
1975,39.30,37.31,14.66,2,USA
1976,49.90,37.90,18.91,2,USA
1977,49.90,37.90,18.91,2,USA
1978,49.90,37.90,18.91,2,USA
1979,49.90,37.90,18.91,2,USA
1980,49.30,37.82,18.65,2,USA
1981,49.30,37.82,18.65,2,USA
1982,49.30,37.82,18.65,2,USA
1983,49.30,37.82,18.65,2,USA
1984,41.20,39.09,16.11,2,USA
1985,41.20,39.09,16.11,2,USA
1986,41.20,39.09,16.11,2,USA
1987,41.20,39.09,16.11,2,USA
1988,46.10,36.30,16.74,2,USA
1989,46.10,36.30,16.74,2,USA
1990,46.10,36.30,16.74,2,USA
1991,46.10,36.30,16.74,2,USA
1992,57.10,40.95,23.38,2,USA
1993,57.10,40.95,23.38,2,USA
1994,57.10,40.95,23.38,2,USA
1995,57.10,40.95,23.38,2,USA
1996,50.80,36.26,18.42,2,USA
1997,50.80,36.26,18.42,2,USA
1998,50.80,36.26,18.42,2,USA
1999,50.80,36.26,18.42,2,USA
2000,51.30,37.19,19.08,2,USA
1828,0.00,0.00,0.00,165,URU
1829,0.00,0.00,0.00,165,URU
1830,0.00,2.50,0.00,165,URU
1831,0.00,2.50,0.00,165,URU
1832,0.00,2.50,0.00,165,URU
1833,0.00,2.50,0.00,165,URU
1834,0.00,2.50,0.00,165,URU
1835,0.00,2.50,0.00,165,URU
1836,0.00,2.50,0.00,165,URU
1837,0.00,2.50,0.00,165,URU
1838,0.00,0.00,0.00,165,URU
1839,0.00,0.00,0.00,165,URU
1840,0.00,0.00,0.00,165,URU
1841,0.00,0.00,0.00,165,URU
1842,0.00,0.00,0.00,165,URU
1843,0.00,0.00,0.00,165,URU
1844,0.00,0.00,0.00,165,URU
1845,0.00,0.00,0.00,165,URU
1846,0.00,0.00,0.00,165,URU
1847,0.00,0.00,0.00,165,URU
1848,0.00,0.00,0.00,165,URU
1849,0.00,0.00,0.00,165,URU
1850,0.00,0.00,0.00,165,URU
1851,0.00,0.00,0.00,165,URU
1852,7.90,2.50,0.20,165,URU
1853,0.00,0.00,0.00,165,URU
1854,0.00,0.00,0.00,165,URU
1855,0.00,0.00,0.00,165,URU
1856,27.30,2.50,0.68,165,URU
1857,27.30,2.50,0.68,165,URU
1858,27.30,2.50,0.68,165,URU
1859,27.30,2.50,0.68,165,URU
1860,7.90,2.50,0.20,165,URU
1861,7.90,2.50,0.20,165,URU
1862,7.90,2.50,0.20,165,URU
1863,7.90,2.50,0.20,165,URU
1864,0.00,0.00,0.00,165,URU
1865,0.00,0.00,0.00,165,URU
1866,0.00,0.00,0.00,165,URU
1867,0.00,0.00,0.00,165,URU
1868,0.00,2.50,0.00,165,URU
1869,0.00,2.50,0.00,165,URU
1870,0.00,2.50,0.00,165,URU
1871,0.00,2.50,0.00,165,URU
1872,0.00,0.00,0.00,165,URU
1873,40.00,2.50,1.00,165,URU
1874,40.00,2.50,1.00,165,URU
1875,0.00,0.00,0.00,165,URU
1876,0.00,0.00,0.00,165,URU
1877,0.00,0.00,0.00,165,URU
1878,0.00,0.00,0.00,165,URU
1879,0.00,2.50,0.00,165,URU
1880,2.60,4.00,0.10,165,URU
1881,2.60,4.00,0.10,165,URU
1882,2.00,4.00,0.08,165,URU
1883,2.00,4.00,0.08,165,URU
1884,2.00,4.00,0.08,165,URU
1885,2.00,4.00,0.08,165,URU
1886,0.00,5.60,0.00,165,URU
1887,0.00,5.60,0.00,165,URU
1888,0.00,5.60,0.00,165,URU
1889,0.00,5.60,0.00,165,URU
1890,33.00,4.50,1.49,165,URU
1891,33.00,4.50,1.49,165,URU
1892,33.00,4.50,1.49,165,URU
1893,33.00,4.50,1.49,165,URU
1894,43.40,4.50,1.95,165,URU
1895,43.40,4.50,1.95,165,URU
1896,43.40,4.50,1.95,165,URU
1897,43.40,4.50,1.95,165,URU
1898,0.00,0.00,0.00,165,URU
1899,1.30,4.50,0.06,165,URU
1900,1.30,4.50,0.06,165,URU
1901,1.30,4.50,0.06,165,URU
1902,1.30,4.50,0.06,165,URU
1903,31.30,4.50,1.41,165,URU
1904,31.30,4.50,1.41,165,URU
1905,31.30,4.50,1.41,165,URU
1906,31.30,4.50,1.41,165,URU
1907,11.40,4.50,0.51,165,URU
1908,11.40,4.50,0.51,165,URU
1909,11.40,4.50,0.51,165,URU
1910,11.40,4.50,0.51,165,URU
1911,0.00,4.50,0.00,165,URU
1912,0.00,4.50,0.00,165,URU
1913,0.00,4.50,0.00,165,URU
1914,0.00,4.50,0.00,165,URU
1915,0.00,10.00,0.00,165,URU
1916,0.00,10.00,0.00,165,URU
1917,0.00,10.00,0.00,165,URU
1918,0.00,10.00,0.00,165,URU
1919,44.40,13.02,5.78,165,URU
1920,44.40,13.02,5.78,165,URU
1921,44.40,13.02,5.78,165,URU
1922,50.00,15.93,7.97,165,URU
1923,50.00,15.93,7.97,165,URU
1924,50.00,15.93,7.97,165,URU
1925,54.80,16.39,8.98,165,URU
1926,54.80,16.39,8.98,165,URU
1927,54.80,16.39,8.98,165,URU
1928,52.90,16.75,8.86,165,URU
1929,52.90,16.75,8.86,165,URU
1930,52.90,16.75,8.86,165,URU
1931,51.00,16.08,8.20,165,URU
1932,0.00,0.00,0.00,165,URU
1933,0.00,0.00,0.00,165,URU
1934,44.40,11.91,5.29,165,URU
1935,44.40,11.91,5.29,165,URU
1936,44.40,11.91,5.29,165,URU
1937,44.40,11.91,5.29,165,URU
1938,41.60,17.83,7.42,165,URU
1939,41.60,17.83,7.42,165,URU
1940,41.60,17.83,7.42,165,URU
1941,41.60,17.83,7.42,165,URU
1942,42.80,26.16,11.20,165,URU
1943,42.80,26.16,11.20,165,URU
1944,42.80,26.16,11.20,165,URU
1945,42.80,26.16,11.20,165,URU
1946,53.70,29.38,15.78,165,URU
1947,53.70,29.38,15.78,165,URU
1948,53.70,29.38,15.78,165,URU
1949,53.70,29.38,15.78,165,URU
1950,47.70,37.65,17.96,165,URU
1951,47.70,37.65,17.96,165,URU
1952,47.70,37.65,17.96,165,URU
1953,47.70,37.65,17.96,165,URU
1954,49.50,37.74,18.68,165,URU
1955,49.50,37.74,18.68,165,URU
1956,49.50,37.74,18.68,165,URU
1957,49.50,37.74,18.68,165,URU
1958,50.30,40.70,20.47,165,URU
1959,50.30,40.70,20.47,165,URU
1960,50.30,40.70,20.47,165,URU
1961,50.30,40.70,20.47,165,URU
1962,53.50,44.87,24.00,165,URU
1963,53.50,44.87,24.00,165,URU
1964,53.50,44.87,24.00,165,URU
1965,53.50,44.87,24.00,165,URU
1966,50.10,38.93,19.50,165,URU
1967,50.10,38.93,19.50,165,URU
1968,50.10,38.93,19.50,165,URU
1969,50.10,38.93,19.50,165,URU
1970,50.10,38.93,19.50,165,URU
1971,58.80,56.67,33.32,165,URU
1972,58.80,56.67,33.32,165,URU
1973,0.00,0.00,0.00,165,URU
1974,0.00,0.00,0.00,165,URU
1975,0.00,0.00,0.00,165,URU
1976,0.00,0.00,0.00,165,URU
1977,0.00,0.00,0.00,165,URU
1978,0.00,0.00,0.00,165,URU
1979,0.00,0.00,0.00,165,URU
1980,0.00,0.00,0.00,165,URU
1981,0.00,0.00,0.00,165,URU
1982,0.00,0.00,0.00,165,URU
1983,0.00,0.00,0.00,165,URU
1984,60.50,63.09,38.17,165,URU
1985,60.50,63.09,38.17,165,URU
1986,60.50,63.09,38.17,165,URU
1987,60.50,63.09,38.17,165,URU
1988,60.50,63.09,38.17,165,URU
1989,63.00,64.01,40.33,165,URU
1990,63.00,64.01,40.33,165,URU
1991,63.00,64.01,40.33,165,URU
1992,63.00,64.01,40.33,165,URU
1993,63.00,64.01,40.33,165,URU
1994,67.50,62.97,42.50,165,URU
1995,67.50,62.97,42.50,165,URU
1996,67.50,62.97,42.50,165,URU
1997,67.50,62.97,42.50,165,URU
1998,67.50,62.97,42.50,165,URU
1999,48.50,65.70,31.86,165,URU
2000,48.50,65.70,31.86,165,URU
1991,14.00,47.31,6.62,704,UZB
1992,14.00,47.31,6.62,704,UZB
1993,14.00,47.31,6.62,704,UZB
1994,14.00,47.31,6.62,704,UZB
1995,0.40,46.78,0.19,704,UZB
1996,0.40,46.78,0.19,704,UZB
1997,0.40,46.78,0.19,704,UZB
1998,0.40,46.78,0.19,704,UZB
1999,0.40,46.78,0.19,704,UZB
2000,8.10,46.00,3.73,704,UZB
1980,33.30,35.00,11.65,935,VAN
1981,33.30,35.00,11.65,935,VAN
1982,33.30,35.00,11.65,935,VAN
1983,44.30,35.17,15.58,935,VAN
1984,44.30,35.17,15.58,935,VAN
1985,44.30,35.17,15.58,935,VAN
1986,44.30,35.17,15.58,935,VAN
1987,53.00,40.07,21.24,935,VAN
1988,53.00,40.07,21.24,935,VAN
1989,53.00,40.07,21.24,935,VAN
1990,53.00,40.07,21.24,935,VAN
1991,59.00,42.25,24.93,935,VAN
1992,59.00,42.25,24.93,935,VAN
1993,59.00,42.25,24.93,935,VAN
1994,59.00,42.25,24.93,935,VAN
1995,60.00,46.38,27.83,935,VAN
1996,60.00,46.38,27.83,935,VAN
1997,60.00,46.38,27.83,935,VAN
1998,65.40,46.00,30.08,935,VAN
1999,65.40,46.00,30.08,935,VAN
2000,65.40,46.00,30.08,935,VAN
1830,0.00,0.00,0.00,101,VEN
1831,0.00,0.00,0.00,101,VEN
1832,0.00,0.00,0.00,101,VEN
1833,0.00,0.00,0.00,101,VEN
1834,0.00,0.00,0.00,101,VEN
1835,0.00,0.00,0.00,101,VEN
1836,0.00,0.00,0.00,101,VEN
1837,0.00,0.00,0.00,101,VEN
1838,0.00,0.00,0.00,101,VEN
1839,0.00,0.00,0.00,101,VEN
1840,0.00,0.00,0.00,101,VEN
1841,0.00,0.00,0.00,101,VEN
1842,0.00,0.00,0.00,101,VEN
1843,0.00,0.00,0.00,101,VEN
1844,0.00,0.00,0.00,101,VEN
1845,0.00,0.00,0.00,101,VEN
1846,0.00,0.00,0.00,101,VEN
1847,0.00,0.00,0.00,101,VEN
1848,0.00,0.00,0.00,101,VEN
1849,0.00,0.00,0.00,101,VEN
1850,36.80,0.03,0.01,101,VEN
1851,36.80,0.03,0.01,101,VEN
1852,36.80,0.03,0.01,101,VEN
1853,36.80,0.03,0.01,101,VEN
1854,36.80,0.03,0.01,101,VEN
1855,0.30,0.03,0.00,101,VEN
1856,0.30,0.03,0.00,101,VEN
1857,4.10,0.01,0.00,101,VEN
1858,0.00,0.00,0.00,101,VEN
1859,0.00,0.00,0.00,101,VEN
1860,12.80,2.56,0.33,101,VEN
1861,0.00,0.00,0.00,101,VEN
1862,0.00,0.00,0.00,101,VEN
1863,0.00,0.00,0.00,101,VEN
1864,4.50,2.50,0.11,101,VEN
1865,4.50,2.50,0.11,101,VEN
1866,4.50,2.50,0.11,101,VEN
1867,4.50,2.50,0.11,101,VEN
1868,0.00,0.00,0.00,101,VEN
1869,0.00,0.00,0.00,101,VEN
1870,0.00,0.00,0.00,101,VEN
1871,0.00,0.00,0.00,101,VEN
1872,0.00,0.00,0.00,101,VEN
1873,0.00,13.16,0.00,101,VEN
1874,0.00,13.16,0.00,101,VEN
1875,0.00,13.16,0.00,101,VEN
1876,0.00,13.16,0.00,101,VEN
1877,57.20,13.00,7.44,101,VEN
1878,0.00,0.00,0.00,101,VEN
1879,0.00,0.00,0.00,101,VEN
1880,0.00,13.00,0.00,101,VEN
1881,0.00,13.00,0.00,101,VEN
1882,0.00,0.00,0.00,101,VEN
1883,0.00,0.00,0.00,101,VEN
1884,0.00,0.00,0.00,101,VEN
1885,0.00,0.00,0.00,101,VEN
1886,0.00,0.00,0.00,101,VEN
1887,0.00,0.00,0.00,101,VEN
1888,0.00,0.00,0.00,101,VEN
1889,0.00,0.00,0.00,101,VEN
1890,0.00,0.00,0.00,101,VEN
1891,0.00,0.00,0.00,101,VEN
1892,0.00,0.00,0.00,101,VEN
1893,0.10,15.27,0.02,101,VEN
1894,0.10,15.27,0.02,101,VEN
1895,0.10,15.27,0.02,101,VEN
1896,0.10,15.27,0.02,101,VEN
1897,0.70,17.32,0.12,101,VEN
1899,0.00,0.00,0.00,101,VEN
1900,0.00,0.00,0.00,101,VEN
1901,0.00,0.00,0.00,101,VEN
1902,0.00,0.00,0.00,101,VEN
1903,0.00,0.00,0.00,101,VEN
1904,0.00,0.00,0.00,101,VEN
1905,0.00,0.00,0.00,101,VEN
1906,0.00,0.00,0.00,101,VEN
1907,0.00,0.00,0.00,101,VEN
1908,0.00,0.00,0.00,101,VEN
1909,0.00,0.00,0.00,101,VEN
1910,0.00,0.00,0.00,101,VEN
1911,0.00,0.00,0.00,101,VEN
1912,0.00,0.00,0.00,101,VEN
1913,0.00,0.00,0.00,101,VEN
1914,0.00,0.00,0.00,101,VEN
1915,0.00,0.00,0.00,101,VEN
1916,0.00,0.00,0.00,101,VEN
1917,0.00,0.00,0.00,101,VEN
1918,0.00,0.00,0.00,101,VEN
1919,0.00,0.00,0.00,101,VEN
1920,0.00,0.00,0.00,101,VEN
1921,0.00,0.00,0.00,101,VEN
1922,0.00,0.00,0.00,101,VEN
1923,0.00,0.00,0.00,101,VEN
1924,0.00,0.00,0.00,101,VEN
1925,0.00,0.00,0.00,101,VEN
1926,0.00,0.00,0.00,101,VEN
1927,0.00,0.00,0.00,101,VEN
1928,0.00,0.00,0.00,101,VEN
1929,0.00,0.00,0.00,101,VEN
1930,0.00,0.00,0.00,101,VEN
1931,0.00,0.00,0.00,101,VEN
1932,0.00,0.00,0.00,101,VEN
1933,0.00,0.00,0.00,101,VEN
1934,0.00,0.00,0.00,101,VEN
1935,0.00,0.00,0.00,101,VEN
1936,0.00,0.00,0.00,101,VEN
1937,0.00,0.00,0.00,101,VEN
1938,0.00,0.00,0.00,101,VEN
1939,0.00,0.00,0.00,101,VEN
1940,0.00,0.00,0.00,101,VEN
1941,9.10,0.00,0.00,101,VEN
1942,9.10,0.00,0.00,101,VEN
1943,9.10,0.00,0.00,101,VEN
1944,9.10,0.00,0.00,101,VEN
1945,0.00,0.00,0.00,101,VEN
1946,0.00,0.00,0.00,101,VEN
1947,25.50,26.62,6.79,101,VEN
1948,0.00,0.00,0.00,101,VEN
1949,0.00,0.00,0.00,101,VEN
1950,0.00,0.00,0.00,101,VEN
1951,0.00,0.00,0.00,101,VEN
1952,0.00,0.00,0.00,101,VEN
1953,0.00,0.00,0.00,101,VEN
1954,0.00,0.00,0.00,101,VEN
1955,0.00,0.00,0.00,101,VEN
1956,0.00,0.00,0.00,101,VEN
1957,0.00,0.00,0.00,101,VEN
1958,52.80,39.85,21.04,101,VEN
1959,52.80,39.85,21.04,101,VEN
1960,52.80,39.85,21.04,101,VEN
1961,52.80,39.85,21.04,101,VEN
1962,52.80,39.85,21.04,101,VEN
1963,68.80,38.40,26.42,101,VEN
1964,68.80,38.40,26.42,101,VEN
1965,68.80,38.40,26.42,101,VEN
1966,68.80,38.40,26.42,101,VEN
1967,68.80,38.40,26.42,101,VEN
1968,70.00,38.61,27.03,101,VEN
1969,70.00,38.61,27.03,101,VEN
1970,70.00,38.61,27.03,101,VEN
1971,70.00,38.61,27.03,101,VEN
1972,70.00,38.61,27.03,101,VEN
1973,51.20,38.58,19.75,101,VEN
1974,51.20,38.58,19.75,101,VEN
1975,51.20,38.58,19.75,101,VEN
1976,51.20,38.58,19.75,101,VEN
1977,51.20,38.58,19.75,101,VEN
1978,53.40,40.36,21.55,101,VEN
1979,53.40,40.36,21.55,101,VEN
1980,53.40,40.36,21.55,101,VEN
1981,53.40,40.36,21.55,101,VEN
1982,53.40,40.36,21.55,101,VEN
1983,43.20,40.08,17.32,101,VEN
1984,43.20,40.08,17.32,101,VEN
1985,43.20,40.08,17.32,101,VEN
1986,43.20,40.08,17.32,101,VEN
1987,43.20,40.08,17.32,101,VEN
1988,47.10,39.80,18.74,101,VEN
1989,47.10,39.80,18.74,101,VEN
1990,47.10,39.80,18.74,101,VEN
1991,47.10,39.80,18.74,101,VEN
1992,47.10,39.80,18.74,101,VEN
1993,69.60,26.87,18.70,101,VEN
1994,69.60,26.87,18.70,101,VEN
1995,69.60,26.87,18.70,101,VEN
1996,69.60,26.87,18.70,101,VEN
1997,69.60,26.87,18.70,101,VEN
1998,43.80,28.13,12.32,101,VEN
1999,43.80,28.13,12.32,101,VEN
2000,43.10,28.33,12.21,101,VEN
1954,0.00,0.00,0.00,817,RVN
1955,0.00,0.00,0.00,817,RVN
