code,year,gini_DS,quality,GDP_PWT,GDP_PC_PWT,gov_consumption_WB,years_schooling,democracy_index,GDP_MP_WB,GDP_growth_WB,inflation_WB,fertility_WB,dummy_africa,dummy_latin_america,openness
ALB,1995.0,,,11071.6689453125,3524.7721803725253,13.646132782945198,8.22,20.51,4778407608.28989,13.299999986338902,7.793218537892161,2.7230000000000003,0.0,0.0,0.469874219923069
ALB,1996.0,,,12948.5400390625,4160.043860179298,9.19502409205531,,22.58,5213242700.64427,9.09999999999984,12.7254778087103,2.67,0.0,0.0,0.43220202949319203
ALB,1997.0,,,11611.3779296875,3755.4158992385596,10.1580834064669,,11.99,4648238977.665339,-10.8378557343801,33.180274375395605,2.611,0.0,0.0,0.43935649736381444
ALB,1998.0,,,11616.9775390625,3772.9256059808636,10.2605170667909,,11.99,5066991972.84884,9.00885253954449,20.6428588670596,2.543,0.0,0.0,0.45481340833856104
ALB,1999.0,,,13363.494140625,4349.069357207365,9.97132434063441,,11.99,5751095344.03145,13.501173375611,0.38943765356161497,2.467,0.0,0.0,0.48029748000086103
ALB,1999.0,,,13363.494140625,4349.069357207365,9.97132434063441,,11.99,5751095344.03145,13.501173375611,0.38943765356161497,2.467,0.0,0.0,0.48029748000086103
ALB,2000.0,,,13720.70703125,4466.585357923679,9.454982507884742,9.48,11.99,6134499046.05466,6.666620514666151,0.0500181363468357,2.383,0.0,0.0,0.559204287258909
ALB,2000.0,,,13720.70703125,4466.585357923679,9.454982507884742,9.48,11.99,6134499046.05466,6.666620514666151,0.0500181363468357,2.383,0.0,0.0,0.559204287258909
ALB,2001.0,,,14206.2177734375,4616.338250756813,10.3995053866568,,,6621598601.34072,7.94033142118306,3.10758827031434,2.291,0.0,0.0,0.574303612455343
ALB,2002.0,,,14331.560546875,4638.378727169072,11.172410024291999,,,6901783005.08698,4.23137101197186,7.77052583431563,2.195,0.0,0.0,0.639342407395705
ALB,2003.0,,,15251.3203125,4909.169022863804,10.8897477313747,,,7300256796.02552,5.77349056968097,0.48400261181835397,2.097,0.0,0.0,0.654406219448195
ALB,2004.0,,,16305.2734375,5217.9195930635,10.9828825673964,,,7717069088.368521,5.70955658121403,2.2800191693810095,2.004,0.0,0.0,0.663578254365494
ALB,2005.0,,,16960.060546875,5398.1986590091665,10.8625868444913,9.85,,8158548716.529409,5.72081995256856,2.36658195679796,1.919,0.0,0.0,0.702953012030648
ALB,2006.0,,,18301.6953125,5797.901136410076,10.1349294206319,,,8601640536.232029,5.431012733979269,2.37072831904281,1.849,0.0,0.0,0.734550491645427
ALB,2007.0,,,19535.720703125,6163.3392497708755,10.1637635746131,,,9109137327.86972,5.90000000000003,2.93268248162319,1.796,0.0,0.0,0.828724226346172
ALB,2008.0,,,21701.830078125,6821.478136216574,10.378956816714501,,,9795055368.65831,7.5299999999999905,3.3592424177658597,1.761,0.0,0.0,0.860273722737875
ALB,2009.0,,,23163.314453125,7255.034167738636,11.109429760526,,,10123189723.5084,3.3500000000000503,2.28050222182017,1.744,0.0,0.0,0.833595626255912
ALB,2010.0,,,23574.447265625,7357.165365374917,11.1573644139258,9.93,,10498760062.2505,3.70999999999992,3.5522673879091,1.7409999999999999,0.0,0.0,0.854645603337825
ALB,2011.0,,,23801.87890625,7401.109365535568,10.974164806747101,,,10766478443.8379,2.55000000000003,3.45034715268,1.7480000000000002,0.0,0.0,0.907628634770304
ALB,2012.0,,,,,10.8448158692788,,,10919362437.7404,1.41999999999996,2.03159593996544,1.76,0.0,0.0,0.85338510457213
ALB,2013.0,,,,,10.8694319457061,,,11040567360.7993,1.1100000000001002,1.9376175490391498,1.771,0.0,0.0,0.8892961072941681
ALB,2014.0,,,,,11.195688120645599,,,11280147672.5287,2.1699999999998902,1.6340333800375602,,0.0,0.0,0.755033596512785
AND,1970.0,,,,,,,,864758154.684956,,,,0.0,0.0,
AND,1971.0,,,,,,,,904964856.1432949,4.649473525113731,,,0.0,0.0,
AND,1972.0,,,,,,,,978717190.675843,8.14974570911613,,,0.0,0.0,
AND,1973.0,,,,,,,,1054944240.57045,7.788465413790281,,,0.0,0.0,
AND,1974.0,,,,,,,,1114219297.59081,5.61878578419557,,,0.0,0.0,
AND,1975.0,,,,,,,,1120260630.77432,0.5422032446009689,,,0.0,0.0,
AND,1976.0,,,,,,,,1157271705.78659,3.30379145669792,,,0.0,0.0,
AND,1977.0,,,,,,,,1190121723.09134,2.8385743071822405,,,0.0,0.0,
AND,1978.0,,,,,,,,1207533244.52351,1.46300341337702,,,0.0,0.0,
AND,1979.0,,,,,,,,1208034932.53542,0.0415465175962453,,,0.0,0.0,
AND,1980.0,,,,,,,,1234717140.0852401,2.20872814446003,,,0.0,0.0,
AND,1981.0,,,,,,,,1233081526.29125,-0.132468704037194,,,0.0,0.0,
AND,1982.0,,,,,,,,1248451415.65455,1.24646173311282,,,0.0,0.0,
AND,1983.0,,,,,,,,1270550451.50758,1.7701158071454701,,,0.0,0.0,
AND,1984.0,,,,,,,,1293225807.47565,1.7846875691681698,,,0.0,0.0,
AND,1985.0,,,,,,,,1323247215.03895,2.32143585364256,,,0.0,0.0,
AND,1986.0,,,,,,,,1366296703.5799801,3.2533216810712404,,,0.0,0.0,
AND,1987.0,,,,,,,,1442086856.71832,5.54712259348614,,,0.0,0.0,
AND,1988.0,,,,,,,,1515551436.89973,5.094324231523,,,0.0,0.0,
AND,1989.0,,,,,,,,1588707563.63271,4.8270302776809,,,0.0,0.0,
AND,1990.0,,,,,,,,1648782847.82628,3.7813934778656804,,,0.0,0.0,
AND,1991.0,,,,,,,,1690760869.69902,2.54600064090229,,,0.0,0.0,
AND,1992.0,,,,,,,,1706471679.78665,0.9292153828014019,,,0.0,0.0,
AND,1993.0,,,,,,,,1688869565.8099,-1.03149171388272,,,0.0,0.0,
AND,1994.0,,,,,,,,1729118625.54515,2.38319527748475,,,0.0,0.0,
AND,1995.0,,,,,,,,1776798967.50458,2.7574939772792,,,0.0,0.0,
AND,1996.0,,,,,,,,1859415534.61932,4.64974195875254,,,0.0,0.0,
AND,1997.0,,,,,,,,2028021272.93495,9.06767396402095,,,0.0,0.0,
AND,1998.0,,,,,,,,2092812252.48533,3.19478796475406,,,0.0,0.0,
AND,1999.0,,,,,,,,2178598324.9889197,4.09908114794879,,,0.0,0.0,
AND,2000.0,,,,,,,,2203996142.44641,1.16578706437875,,,0.0,0.0,
AND,2001.0,,,,,,,,2337707752.77099,6.06678059681872,,,0.0,0.0,
AND,2002.0,,,,,,,,2487948609.8323197,6.42684513850158,,,0.0,0.0,
AND,2003.0,,,,,,,,2787097553.84125,12.023919739607901,,,0.0,0.0,
AND,2004.0,,,,,,,,3012002510.5356197,8.06950429074125,,,0.0,0.0,
AND,2005.0,,,,,,,,3248134606.7751102,7.83970449604648,,,0.0,0.0,
AND,2006.0,,,,,,,,3397071666.9860396,4.58531059335641,,1.24,0.0,0.0,
AND,2007.0,,,,,,,,3399722720.58186,0.07803937790249901,,1.18,0.0,0.0,
AND,2008.0,,,,,,,,3107541846.40675,-8.59425600818136,,1.25,0.0,0.0,
AND,2009.0,,,,,,,,2988896333.02016,-3.81798602402674,,1.19,0.0,0.0,
AND,2010.0,,,,,,,,2829050839.16086,-5.34797718118854,,1.22,0.0,0.0,
AND,2011.0,,,,,,,,2693180720.71729,-4.80267503725287,,,0.0,0.0,
AND,2012.0,,,,,,,,2645780461.88933,-1.7600103276889598,,,0.0,0.0,
AND,2013.0,,,,,,,,2644100012.61548,-0.0635143126218196,,,0.0,0.0,
ARE,1950.0,,,,,,0.79,,,,,,0.0,0.0,
ARE,1955.0,,,,,,1.14,,,,,,0.0,0.0,
ARE,1960.0,,,,,,1.51,,,,,6.928,0.0,0.0,
ARE,1961.0,,,,,,,,,,,6.91,0.0,0.0,
ARE,1962.0,,,,,,,,,,,6.893,0.0,0.0,
ARE,1963.0,,,,,,,,,,,6.877000000000001,0.0,0.0,
ARE,1964.0,,,,,,,,,,,6.861000000000001,0.0,0.0,
ARE,1965.0,,,,,,2.1,,,,,6.841,0.0,0.0,
ARE,1966.0,,,,,,,,,,,6.816,0.0,0.0,
ARE,1967.0,,,,,,,,,,,6.7829999999999995,0.0,0.0,
ARE,1968.0,,,,,,,,,,,6.7379999999999995,0.0,0.0,
ARE,1969.0,,,,,,,,,,,6.678999999999999,0.0,0.0,
ARE,1970.0,,,,,,2.54,,,,,6.605,0.0,0.0,
ARE,1971.0,,,,,,,0.0,,,,6.5120000000000005,0.0,0.0,
ARE,1972.0,,,,,,,0.0,,,,6.402,0.0,0.0,
ARE,1973.0,,,,,,,0.0,,,,6.279,0.0,0.0,
ARE,1974.0,,,,,,,0.0,,,,6.146,0.0,0.0,
ARE,1975.0,,,,,,2.99,0.0,39866239715.0811,,,6.0089999999999995,0.0,0.0,
ARE,1976.0,,,,,,,0.0,46454875939.7665,16.5268564875281,,5.872999999999999,0.0,0.0,
ARE,1977.0,,,,,,,0.0,56414490168.9671,21.439330162272302,,5.744,0.0,0.0,
ARE,1978.0,,,,,,,0.0,55517723571.4796,-1.58960330014777,,5.624,0.0,0.0,
ARE,1979.0,,,,,,,0.0,67134015033.3411,20.923573076452502,,5.517,0.0,0.0,
ARE,1980.0,,,,,,3.89,0.0,83162109999.2168,23.8747748930488,,5.422999999999999,0.0,0.0,
ARE,1981.0,,,,,,,0.0,87036779626.4886,4.65917666988996,,5.343999999999999,0.0,0.0,
ARE,1982.0,,,,,,,0.0,81188503203.7415,-6.719316187759299,,5.274,0.0,0.0,
ARE,1983.0,,,,,,,0.0,77335442417.1744,-4.74582069446204,,5.209,0.0,0.0,
ARE,1984.0,,,,,,,0.0,80441969465.8402,4.0169512859422,,5.141,0.0,0.0,
ARE,1985.0,,,,,,4.9,0.0,77550501755.6515,-3.59447652685392,,5.065,0.0,0.0,
ARE,1986.0,,,,,,,0.0,65950391806.5046,-14.958136551710401,,4.973,0.0,0.0,
ARE,1987.0,,,,,,,0.0,68180821997.9488,3.38198171435916,,4.86,0.0,0.0,
ARE,1988.0,,,,,,,0.0,66395229187.4241,-2.61890771950277,,4.724,0.0,0.0,
ARE,1989.0,,,,,,,0.0,74587000391.0457,12.337891297125301,,4.566,0.0,0.0,
ARE,1990.0,,,,,,6.11,0.0,88257295016.6274,18.3279855121011,,4.388,0.0,0.0,
ARE,1991.0,,,,,,,0.0,89016380075.8847,0.860081944630537,,4.1930000000000005,0.0,0.0,
ARE,1992.0,,,,,,,0.0,91993928916.9386,3.34494487252302,,3.989,0.0,0.0,
ARE,1993.0,,,,,,,0.0,93154148025.0168,1.2611909522048002,,3.784,0.0,0.0,
ARE,1994.0,,,,,,,0.0,99578196448.7179,6.8961485450716795,,3.583,0.0,0.0,
ARE,1995.0,,,,,,7.51,0.0,106237873177.34698,6.68788647127094,,3.3930000000000002,0.0,0.0,
ARE,1996.0,,,,,,,0.0,112397974319.77,5.798404051387419,,3.215,0.0,0.0,
ARE,1997.0,,,,,,,0.0,121603816493.56,8.19039865220306,,3.052,0.0,0.0,
ARE,1998.0,,,,,,,0.0,121958892759.661,0.291994343877917,,2.9019999999999997,0.0,0.0,
ARE,1999.0,,,,,,,0.0,125498400392.464,2.90221364978895,,2.766,0.0,0.0,
ARE,1999.0,,,,,,,0.0,125498400392.464,2.90221364978895,,2.766,0.0,0.0,
ARE,2000.0,,,,,,8.43,0.0,139118370567.53198,10.8527042037786,,2.6439999999999997,0.0,0.0,
ARE,2000.0,,,,,,8.43,0.0,139118370567.53198,10.8527042037786,,2.6439999999999997,0.0,0.0,
ARE,2001.0,,,,,8.57326600107535,,,141064754861.087,1.39908502781832,,2.532,0.0,0.0,0.898645799289427
ARE,2002.0,,,,,8.774609471857179,,,144497504750.34198,2.4334568139548303,,2.428,0.0,0.0,0.9307165881477809
ARE,2003.0,,,,,8.46599892261673,,,157214066635.484,8.80054081702856,,2.329,0.0,0.0,1.023001694907832
ARE,2004.0,,,,,7.7891266106081405,,,172253850713.367,9.566436642564538,,2.2359999999999998,0.0,0.0,1.166226733101854
ARE,2005.0,,,,,6.86610906415645,8.89,,180617018379.85,4.8551411953047,,2.149,0.0,0.0,1.195531240012302
ARE,2006.0,,,,,6.247640017457741,,,198384892041.719,9.837319772659301,,2.0709999999999997,0.0,0.0,1.194764148861569
ARE,2007.0,,,,,5.93224007255091,,,204702241050.95898,3.18439017418304,,2.004,0.0,0.0,1.367981528657713
ARE,2008.0,,,,,5.7458241778493795,,,211236001427.547,3.1918362705963,12.2504202448139,1.9480000000000002,0.0,0.0,1.485135440257227
ARE,2009.0,,,,,9.59037141787731,,,200161062835.542,-5.24292190590633,1.55980098148538,1.903,0.0,0.0,1.534619443583728
ARE,2010.0,,,,,8.58063884686458,9.07,,203434595046.50897,1.63544905517254,0.8789367555727949,1.868,0.0,0.0,1.5100043390421383
ARE,2011.0,,,,,7.317170353494871,,,214029059671.62198,5.2077989108447005,0.8768366327770001,1.841,0.0,0.0,1.6262623421632827
ARE,2012.0,,,,,6.87681381341967,,,228783357561.913,6.89359562338316,0.66406730761652,1.82,0.0,0.0,1.759606830876029
ARE,2013.0,,,,,6.84321603304727,,,238669910645.758,4.32136025504781,1.1006914042723799,1.801,0.0,0.0,1.781595583007432
ARE,2014.0,,,,,7.54574859320307,,,249577817039.63898,4.570289721217139,2.3447039476000198,,0.0,0.0,1.758747362788304
ARG,1816.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1817.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1818.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1819.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1820.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1821.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1822.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1823.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1824.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1825.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1826.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1827.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1828.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1829.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1830.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1831.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1832.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1833.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1834.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1835.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1836.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1837.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1838.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1839.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1840.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1841.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1842.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1843.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1844.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1845.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1846.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1847.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1848.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1849.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1850.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1851.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1852.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1853.0,,,,,,,0.09,,,,,0.0,1.0,
ARG,1854.0,,,,,,,0.09,,,,,0.0,1.0,
ARG,1855.0,,,,,,,0.09,,,,,0.0,1.0,
ARG,1856.0,,,,,,,0.09,,,,,0.0,1.0,
ARG,1857.0,,,,,,,0.09,,,,,0.0,1.0,
ARG,1858.0,,,,,,,0.09,,,,,0.0,1.0,
ARG,1859.0,,,,,,,0.1,,,,,0.0,1.0,
ARG,1860.0,,,,,,,0.1,,,,,0.0,1.0,
ARG,1861.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1862.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1863.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1864.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1865.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1866.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1867.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1868.0,,,,,,,0.38,,,,,0.0,1.0,
ARG,1869.0,,,,,,,0.38,,,,,0.0,1.0,
ARG,1870.0,,,,,,,0.38,,,,,0.0,1.0,
ARG,1871.0,,,,,,,0.38,,,,,0.0,1.0,
ARG,1872.0,,,,,,,0.38,,,,,0.0,1.0,
ARG,1873.0,,,,,,,0.38,,,,,0.0,1.0,
ARG,1874.0,,,,,,,0.59,,,,,0.0,1.0,
ARG,1875.0,,,,,,,0.59,,,,,0.0,1.0,
ARG,1876.0,,,,,,,0.59,,,,,0.0,1.0,
ARG,1877.0,,,,,,,0.59,,,,,0.0,1.0,
ARG,1878.0,,,,,,,0.59,,,,,0.0,1.0,
ARG,1879.0,,,,,,,0.59,,,,,0.0,1.0,
ARG,1880.0,,,,,,,0.62,,,,,0.0,1.0,
ARG,1881.0,,,,,,,0.62,,,,,0.0,1.0,
ARG,1882.0,,,,,,,0.62,,,,,0.0,1.0,
ARG,1883.0,,,,,,,0.62,,,,,0.0,1.0,
ARG,1884.0,,,,,,,0.62,,,,,0.0,1.0,
ARG,1885.0,,,,,,,0.62,,,,,0.0,1.0,
ARG,1886.0,,,,,,,0.42,,,,,0.0,1.0,
ARG,1887.0,,,,,,,0.42,,,,,0.0,1.0,
ARG,1888.0,,,,,,,0.42,,,,,0.0,1.0,
ARG,1889.0,,,,,,,0.42,,,,,0.0,1.0,
ARG,1890.0,,,,,,,0.42,,,,,0.0,1.0,
ARG,1891.0,,,,,,,0.42,,,,,0.0,1.0,
ARG,1892.0,,,,,,,0.05,,,,,0.0,1.0,
ARG,1893.0,,,,,,,0.05,,,,,0.0,1.0,
ARG,1894.0,,,,,,,0.05,,,,,0.0,1.0,
ARG,1895.0,,,,,,,0.05,,,,,0.0,1.0,
ARG,1896.0,,,,,,,0.05,,,,,0.0,1.0,
ARG,1897.0,,,,,,,0.05,,,,,0.0,1.0,
ARG,1898.0,,,,,,,0.3,,,,,0.0,1.0,
ARG,1899.0,,,,,,,0.3,,,,,0.0,1.0,
ARG,1900.0,,,,,,,0.3,,,,,0.0,1.0,
ARG,1901.0,,,,,,,0.3,,,,,0.0,1.0,
ARG,1902.0,,,,,,,0.3,,,,,0.0,1.0,
ARG,1903.0,,,,,,,0.3,,,,,0.0,1.0,
ARG,1904.0,,,,,,,0.37,,,,,0.0,1.0,
ARG,1905.0,,,,,,,0.37,,,,,0.0,1.0,
ARG,1906.0,,,,,,,0.37,,,,,0.0,1.0,
ARG,1907.0,,,,,,,0.37,,,,,0.0,1.0,
ARG,1908.0,,,,,,,0.37,,,,,0.0,1.0,
ARG,1909.0,,,,,,,0.37,,,,,0.0,1.0,
ARG,1910.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1911.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1912.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1913.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1914.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1915.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1916.0,,,,,,,4.28,,,,,0.0,1.0,
ARG,1917.0,,,,,,,4.28,,,,,0.0,1.0,
ARG,1918.0,,,,,,,4.28,,,,,0.0,1.0,
ARG,1919.0,,,,,,,4.28,,,,,0.0,1.0,
ARG,1920.0,,,,,,,4.28,,,,,0.0,1.0,
ARG,1921.0,,,,,,,4.28,,,,,0.0,1.0,
ARG,1922.0,,,,,,,3.89,,,,,0.0,1.0,
ARG,1923.0,,,,,,,3.89,,,,,0.0,1.0,
ARG,1924.0,,,,,,,3.89,,,,,0.0,1.0,
ARG,1925.0,,,,,,,3.89,,,,,0.0,1.0,
ARG,1926.0,,,,,,,3.89,,,,,0.0,1.0,
ARG,1927.0,,,,,,,3.89,,,,,0.0,1.0,
ARG,1928.0,,,,,,,5.52,,,,,0.0,1.0,
ARG,1929.0,,,,,,,5.52,,,,,0.0,1.0,
ARG,1930.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1931.0,,,,,,,4.03,,,,,0.0,1.0,
ARG,1932.0,,,,,,,4.03,,,,,0.0,1.0,
ARG,1933.0,,,,,,,4.03,,,,,0.0,1.0,
ARG,1934.0,,,,,,,4.03,,,,,0.0,1.0,
ARG,1935.0,,,,,,,4.03,,,,,0.0,1.0,
ARG,1936.0,,,,,,,4.03,,,,,0.0,1.0,
ARG,1937.0,,,,,,,6.04,,,,,0.0,1.0,
ARG,1938.0,,,,,,,6.04,,,,,0.0,1.0,
ARG,1939.0,,,,,,,6.04,,,,,0.0,1.0,
ARG,1940.0,,,,,,,6.04,,,,,0.0,1.0,
ARG,1941.0,,,,,,,6.04,,,,,0.0,1.0,
ARG,1942.0,,,,,,,6.04,,,,,0.0,1.0,
ARG,1943.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1944.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1945.0,,,,,,,0.0,,,,,0.0,1.0,
ARG,1946.0,,,,,,,7.7,,,,,0.0,1.0,
ARG,1947.0,,,,,,,7.7,,,,,0.0,1.0,
ARG,1948.0,,,,,,,7.7,,,,,0.0,1.0,
ARG,1949.0,,,,,,,7.7,,,,,0.0,1.0,
ARG,1950.0,,,36905.0546875,2149.9678555778833,,4.85,7.7,,,,,0.0,1.0,
ARG,1951.0,,,38808.0234375,2213.4619532320603,,,15.52,,,,,0.0,1.0,
ARG,1952.0,,,35158.3203125,1964.958098452899,,,15.52,,,,,0.0,1.0,
ARG,1953.0,40.0,est,36496.78515625,2000.171568341853,,,15.52,,,,,0.0,1.0,
ARG,1953.0,44.4,est,36496.78515625,2000.171568341853,,,15.52,,,,,0.0,1.0,
ARG,1953.0,41.2,est,36496.78515625,2000.171568341853,,,15.52,,,,,0.0,1.0,
ARG,1954.0,,,38161.28125,2052.026279555286,,,15.52,,,,,0.0,1.0,
ARG,1955.0,,,41727.8359375,2202.642367104703,,5.2,0.0,,,,,0.0,1.0,
ARG,1956.0,,,42806.8671875,2219.302101921205,,,0.0,,,,,0.0,1.0,
ARG,1957.0,,,44780.6953125,2281.4978861345767,,,0.0,,,,,0.0,1.0,
ARG,1958.0,,,48078.57421875,2408.2566938060286,,,24.86,,,,,0.0,1.0,
ARG,1959.0,44.7,est,45789.40625,2255.751118812125,,,24.86,,,,,0.0,1.0,
ARG,1959.0,47.6,est,45789.40625,2255.751118812125,,,24.86,,,,,0.0,1.0,
ARG,1959.0,46.3,est,45789.40625,2255.751118812125,,,24.86,,,,,0.0,1.0,
ARG,1960.0,,,49341.140625,2391.2409327199202,9.880445095233949,5.67,24.86,76252551174.9016,,,3.109,0.0,1.0,0.1520809608737968
ARG,1961.0,41.9,est,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,45.9,est,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,42.3,est,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,43.75,est,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,43.4,est,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,40.7,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,44.9,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,50.82,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,53.11,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,47.72,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,42.04,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,42.5,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,47.8,nn,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,42.0,ps,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1961.0,48.95,wg,51578.48046875,2459.7511775763605,7.7896320483298895,,24.86,80391419844.2952,5.4278428795125695,,3.1,0.0,1.0,0.11989892310972669
ARG,1962.0,,,49202.55859375,2309.710832999602,12.1923745358372,,0.0,79706467644.1891,-0.8520215234819519,,3.089,0.0,1.0,0.14075525649563658
ARG,1963.0,35.8,nn,48978.72265625,2263.824589000587,10.252194960368401,,29.85,75475491458.17099,-5.30819682651754,,3.0780000000000003,0.0,1.0,0.1578090623537489
ARG,1963.0,37.3,nn,48978.72265625,2263.824589000587,10.252194960368401,,29.85,75475491458.17099,-5.30819682651754,,3.0780000000000003,0.0,1.0,0.1578090623537489
ARG,1963.0,38.49,nn,48978.72265625,2263.824589000587,10.252194960368401,,29.85,75475491458.17099,-5.30819682651754,,3.0780000000000003,0.0,1.0,0.1578090623537489
ARG,1964.0,,,52474.8984375,2388.6404735383576,7.22902581011462,,29.85,83121383404.3138,10.1302976614339,,3.068,0.0,1.0,0.1112742967954876
ARG,1965.0,35.3,nn,60081.42578125,2693.911768280633,8.08948631250583,5.94,29.85,91906842614.8037,10.569433340343,,3.0580000000000003,0.0,1.0,0.10376457409948539
ARG,1966.0,,,59615.92578125,2634.2055960437647,10.8043385563998,,0.0,91300509120.5882,-0.65972617159396,,3.051,0.0,1.0,0.11642605417141141
ARG,1967.0,,,62289.03515625,2713.6028166662627,9.73927816603499,,0.0,94214818288.8375,3.19199662337057,,3.048,0.0,1.0,0.12492660372917949
ARG,1968.0,,,64157.0625,2755.7759789275397,9.82935062849218,,0.0,98758328637.1869,4.82250078158644,,3.049,0.0,1.0,0.1188816488529423
ARG,1969.0,,,69776.3125,2954.025768436265,9.501175370091712,,0.0,108317666742.75699,9.67952600806881,,3.056,0.0,1.0,0.127974266330598
ARG,1970.0,44.0,est,71057.5234375,2962.784587441842,9.742543262072491,6.31,0.0,111616636523.209,3.04564331900352,,3.073,0.0,1.0,0.10337444080923269
ARG,1970.0,36.1,nn,71057.5234375,2962.784587441842,9.742543262072491,6.31,0.0,111616636523.209,3.04564331900352,,3.073,0.0,1.0,0.10337444080923269
